cik,ticker,company_name,company_name_normalized
11544,WRB-PH,BERKLEY W R CORP,berkley w r
11544,WRB-PF,BERKLEY W R CORP,berkley w r
11544,WRB-PE,BERKLEY W R CORP,berkley w r
12040,BDL,FLANIGANS ENTERPRISES INC,flanigans enterprises
12208,BIO-B,"BIO-RAD LABORATORIES, INC.",bio-rad laboratories
12208,BIO,"BIO-RAD LABORATORIES, INC.",bio-rad laboratories
12239,DOMH,Dominari Holdings Inc.,dominari holdings
12659,HRB,H&R BLOCK INC,h&r block
12927,BA,BOEING CO,boeing
12927,BA-PA,BOEING CO,boeing
13156,GLXZ,"Galaxy Gaming, Inc.",galaxy gaming
13372,NSARP,NSTAR ELECTRIC CO,nstar electric
13372,NSARO,NSTAR ELECTRIC CO,nstar electric
14177,BRID,BRIDGFORD FOODS CORP,bridgford foods
14272,CELG-RI,BRISTOL MYERS SQUIBB CO,bristol myers squibb
14272,BMY,BRISTOL MYERS SQUIBB CO,bristol myers squibb
14693,BF-A,BROWN FORMAN CORP,brown forman
14693,BF-B,BROWN FORMAN CORP,brown forman
14707,CAL,CALERES INC,caleres
14846,BRT,BRT Apartments Corp.,brt apartments
14930,BC-PC,BRUNSWICK CORP,brunswick
14930,BC,BRUNSWICK CORP,brunswick
15615,MTZ,MASTEC INC,mastec
15847,BUKS,BUTLER NATIONAL CORP,butler national
16040,CBT,CABOT CORP,cabot
16058,CACI,CACI INTERNATIONAL INC /DE/,caci international inc /de/
16160,CALM,CAL-MAINE FOODS INC,cal-maine foods
16732,CPB,CAMPBELL'S Co,campbell's
16859,SRL,Scully Royalty Ltd.,scully royalty
16868,CNI,CANADIAN NATIONAL RAILWAY CO,canadian national railway
16875,CP,CANADIAN PACIFIC KANSAS CITY LTD/CN,canadian pacific kansas city ltd/cn
16918,STZ,"CONSTELLATION BRANDS, INC.",constellation brands
16988,CAJPY,CANON INC,canon
16988,CAJFF,CANON INC,canon
17313,CSWC,CAPITAL SOUTHWEST CORP,capital southwest
17843,CRS,CARPENTER TECHNOLOGY CORP,carpenter technology
18230,CAT,CATERPILLAR INC,caterpillar
18255,CATO,CATO CORP,cato
18498,GCO,GENESCO INC,genesco
18654,AILLI,Ameren Illinois Co,ameren illinois
18654,AILLO,Ameren Illinois Co,ameren illinois
18654,AILLP,Ameren Illinois Co,ameren illinois
18654,AILIP,Ameren Illinois Co,ameren illinois
18654,AILLM,Ameren Illinois Co,ameren illinois
18654,AILIM,Ameren Illinois Co,ameren illinois
18654,AILLN,Ameren Illinois Co,ameren illinois
18654,AILIH,Ameren Illinois Co,ameren illinois
18654,AILIN,Ameren Illinois Co,ameren illinois
18654,AILIO,Ameren Illinois Co,ameren illinois
18748,CET,CENTRAL SECURITIES CORP,central securities
18926,LUMN,"Lumen Technologies, Inc.",lumen technologies
19584,CHE,CHEMED CORP,chemed
19617,JPM-PJ,JPMORGAN CHASE & CO,jpmorgan chase &
19617,JPM-PD,JPMORGAN CHASE & CO,jpmorgan chase &
19617,JPM-PL,JPMORGAN CHASE & CO,jpmorgan chase &
19617,VYLD,JPMORGAN CHASE & CO,jpmorgan chase &
19617,JPM-PC,JPMORGAN CHASE & CO,jpmorgan chase &
19617,JPM-PK,JPMORGAN CHASE & CO,jpmorgan chase &
19617,JPM,JPMORGAN CHASE & CO,jpmorgan chase &
19617,JPM-PM,JPMORGAN CHASE & CO,jpmorgan chase &
19617,AMJB,JPMORGAN CHASE & CO,jpmorgan chase &
19745,CPK,CHESAPEAKE UTILITIES CORP,chesapeake utilities
19871,CVR,CHICAGO RIVET & MACHINE CO,chicago rivet & machine
20212,CHDN,Churchill Downs Inc,churchill downs
20286,CINF,CINCINNATI FINANCIAL CORP,cincinnati financial
20639,ABCP,AmBase Corp,ambase
21076,CLX,CLOROX CO /DE/,clorox co /de/
21175,CNA,CNA FINANCIAL CORP,cna financial
21344,KO,COCA COLA CO,coca cola
21535,COHU,COHU INC,cohu
21665,CL,COLGATE PALMOLIVE CO,colgate palmolive
22356,CBSH,COMMERCE BANCSHARES INC /MO/,commerce bancshares inc /mo/
22444,CMC,COMMERCIAL METALS Co,commercial metals
22701,SUNE,"SUNation Energy, Inc.",sunation energy
23194,CRK,COMSTOCK RESOURCES INC,comstock resources
23197,CMTL,COMTECH TELECOMMUNICATIONS CORP /DE/,comtech telecommunications corp /de/
23217,CAG,CONAGRA BRANDS INC.,conagra brands
23426,CNLHP,CONNECTICUT LIGHT & POWER CO,connecticut light & power
23426,CNTHN,CONNECTICUT LIGHT & POWER CO,connecticut light & power
23426,CNLTP,CONNECTICUT LIGHT & POWER CO,connecticut light & power
23426,CNLPL,CONNECTICUT LIGHT & POWER CO,connecticut light & power
23426,CNTHO,CONNECTICUT LIGHT & POWER CO,connecticut light & power
23426,CNTHP,CONNECTICUT LIGHT & POWER CO,connecticut light & power
23426,CNLTL,CONNECTICUT LIGHT & POWER CO,connecticut light & power
23426,CNLHN,CONNECTICUT LIGHT & POWER CO,connecticut light & power
23426,CNLTN,CONNECTICUT LIGHT & POWER CO,connecticut light & power
23426,CNLPM,CONNECTICUT LIGHT & POWER CO,connecticut light & power
23426,CNPWP,CONNECTICUT LIGHT & POWER CO,connecticut light & power
23426,CNPWM,CONNECTICUT LIGHT & POWER CO,connecticut light & power
23426,CNLHO,CONNECTICUT LIGHT & POWER CO,connecticut light & power
23795,CTO-PA,"CTO Realty Growth, Inc.",cto realty growth
23795,CTO,"CTO Realty Growth, Inc.",cto realty growth
24090,CIA,"CITIZENS, INC.",citizens
24545,TAP,MOLSON COORS BEVERAGE CO,molson coors beverage
24545,TAP-A,MOLSON COORS BEVERAGE CO,molson coors beverage
24741,GLW,CORNING INC /NY,corning inc /ny
25232,CUZ,COUSINS PROPERTIES INC,cousins properties
25445,CXT,"Crane NXT, Co.",crane nxt
25475,CRD-A,CRAWFORD & CO,crawford &
25475,CRD-B,CRAWFORD & CO,crawford &
25743,TXMD,"TherapeuticsMD, Inc.",therapeuticsmd
25895,CRWS,CROWN CRAFTS INC,crown crafts
26058,CTS,CTS CORP,cts
26172,CMI,CUMMINS INC,cummins
26324,CW,CURTISS WRIGHT CORP,curtiss wright
26780,DAN,DANA Inc,dana
27093,USAU,U.S. GOLD CORP.,u.s. gold
27367,DXR,DAXOR CORP,daxor
27419,TGT,TARGET CORP,target
27904,DAL,"DELTA AIR LINES, INC.",delta air lines
27996,DLX,DELUXE CORP,deluxe
28823,DBD,"DIEBOLD NIXDORF, Inc",diebold nixdorf
28917,DDS,"DILLARD'S, INC.",dillard's
28917,DDT,"DILLARD'S, INC.",dillard's
29002,DIOD,DIODES INC /DEL/,diodes inc /del/
29332,DXYN,DIXIE GROUP INC,dixie group
29534,DG,DOLLAR GENERAL CORP,dollar general
29644,DCI,DONALDSON Co INC,donaldson
29905,DOV,DOVER Corp,dover
29989,OMC,OMNICOM GROUP INC.,omnicom group
30305,DCO,DUCOMMUN INC /DE/,ducommun inc /de/
30554,CTA-PB,"EIDP, Inc.",eidp
30554,CTA-PA,"EIDP, Inc.",eidp
30625,FLS,FLOWSERVE CORP,flowserve
30697,WEN,Wendy's Co,wendy's
31107,EML,EASTERN CO,eastern
31235,KODK,EASTMAN KODAK CO,eastman kodak
31462,ECL,ECOLAB INC.,ecolab
31667,EDUC,EDUCATIONAL DEVELOPMENT CORP,educational development
31791,RVTY,"REVVITY, INC.",revvity
32604,EMR,EMERSON ELECTRIC CO,emerson electric
32621,MSN,EMERSON RADIO CORP,emerson radio
33002,EBF,"ENNIS, INC.",ennis
33185,EFX,EQUIFAX INC,equifax
33213,EQT,EQT Corp,eqt
33488,ESCA,ESCALADE INC,escalade
33533,ESP,ESPEY MFG & ELECTRONICS CORP,espey mfg & electronics
33934,CRF,CORNERSTONE TOTAL RETURN FUND INC,cornerstone total return fund
33992,KINS,"KINGSTONE COMPANIES, INC.",kingstone companies
34067,BOOM,DMC Global Inc.,dmc global
34285,RLBY,RELIABILITY INC,reliability
34782,SRCE,1ST SOURCE CORP,1st source
34903,FRT,FEDERAL REALTY INVESTMENT TRUST,federal realty investment trust
34903,FRT-PC,FEDERAL REALTY INVESTMENT TRUST,federal realty investment trust
34956,TENX,"TENAX THERAPEUTICS, INC.",tenax therapeutics
35527,FITB-PA,FIFTH THIRD BANCORP,fifth third bancorp
35527,FITB-PM,FIFTH THIRD BANCORP,fifth third bancorp
35527,FITB-PI,FIFTH THIRD BANCORP,fifth third bancorp
35527,FITB,FIFTH THIRD BANCORP,fifth third bancorp
35527,FITB-PK,FIFTH THIRD BANCORP,fifth third bancorp
36029,FFIN,FIRST FINANCIAL BANKSHARES INC,first financial bankshares
36104,USB-PP,US BANCORP \DE\,us bancorp \de\
36104,USB-PH,US BANCORP \DE\,us bancorp \de\
36104,USB-PS,US BANCORP \DE\,us bancorp \de\
36104,USB-PR,US BANCORP \DE\,us bancorp \de\
36104,USB-PQ,US BANCORP \DE\,us bancorp \de\
36104,USB,US BANCORP \DE\,us bancorp \de\
36104,USB-PA,US BANCORP \DE\,us bancorp \de\
36146,TRMK,TRUSTMARK CORP,trustmark
36270,MTB,M&T BANK CORP,m&t bank
36270,MTB-PJ,M&T BANK CORP,m&t bank
36270,MTB-PH,M&T BANK CORP,m&t bank
36270,MTB-PK,M&T BANK CORP,m&t bank
36377,FHB,"FIRST HAWAIIAN, INC.",first hawaiian
36840,FREVS,"FIRST REAL ESTATE INVESTMENT TRUST OF NEW JERSEY, INC.",first real estate investment trust of new jersey
36966,FHN,FIRST HORIZON CORP,first horizon
36966,FHN-PH,FIRST HORIZON CORP,first horizon
36966,FHN-PE,FIRST HORIZON CORP,first horizon
36966,FHN-PF,FIRST HORIZON CORP,first horizon
37472,FLXS,FLEXSTEEL INDUSTRIES INC,flexsteel industries
37785,FMC,FMC CORP,fmc
37808,FNB,FNB CORP/PA/,fnb corp/pa/
37996,F-PB,FORD MOTOR CO,ford motor
37996,F,FORD MOTOR CO,ford motor
37996,F-PD,FORD MOTOR CO,ford motor
37996,F-PC,FORD MOTOR CO,ford motor
38264,FWDI,"Forward Industries, Inc.",forward industries
38725,FELE,FRANKLIN ELECTRIC CO INC,franklin electric
38777,BEN,FRANKLIN RESOURCES INC,franklin resources
39020,FEIM,FREQUENCY ELECTRONICS INC,frequency electronics
39092,FRD,FRIEDMAN INDUSTRIES INC,friedman industries
39263,CFR-PB,"CULLEN/FROST BANKERS, INC.",cullen/frost bankers
39263,CFR,"CULLEN/FROST BANKERS, INC.",cullen/frost bankers
39311,IBCP,INDEPENDENT BANK CORP /MI/,independent bank corp /mi/
39368,FUL,FULLER H B CO,fuller h b
39911,GAP,GAP INC,gap
40211,GATX,GATX CORP,gatx
40417,GAM-PB,GENERAL AMERICAN INVESTORS CO INC,general american investors
40417,GAM,GENERAL AMERICAN INVESTORS CO INC,general american investors
40533,GD,GENERAL DYNAMICS CORP,general dynamics
40545,GE,GENERAL ELECTRIC CO,general electric
40570,JOB,GEE Group Inc.,gee group
40704,GIS,GENERAL MILLS INC,general mills
40729,ALLY,Ally Financial Inc.,ally financial
40987,GPC,GENUINE PARTS CO,genuine parts
41091,GPJA,GEORGIA POWER CO,georgia power
41719,MAGN,Magnera Corp,magnera
42582,GT,GOODYEAR TIRE & RUBBER CO /OH/,goodyear tire & rubber co /oh/
42682,GRC,GORMAN RUPP CO,gorman rupp
42888,GGG,GRACO INC,graco
43196,GTN-A,"GRAY MEDIA, INC",gray media
43196,GTN,"GRAY MEDIA, INC",gray media
43920,GEF,"GREIF, INC",greif
43920,GEF-B,"GREIF, INC",greif
45012,HAL,HALLIBURTON CO,halliburton
45919,HHS,HARTE HANKS INC,harte hanks
46080,HAS,"HASBRO, INC.",hasbro
46129,ALNT,ALLIENT INC,allient
46195,BOH-PA,BANK OF HAWAII CORP,bank of hawaii
46195,BOH-PB,BANK OF HAWAII CORP,bank of hawaii
46195,BOH,BANK OF HAWAII CORP,bank of hawaii
46250,HWKN,HAWKINS INC,hawkins
46619,HEI-A,HEICO CORP,heico
46619,HEI,HEICO CORP,heico
46765,HP,"Helmerich & Payne, Inc.",helmerich & payne
47111,HSY,HERSHEY CO,hershey
47217,HPQ,HP INC,hp
47710,HTHIF,HITACHI LTD,hitachi
47710,HTHIY,HITACHI LTD,hitachi
48287,HNI,HNI CORP,hni
48465,HRL,HORMEL FOODS CORP /DE/,hormel foods corp /de/
48898,HUBB,HUBBELL INC,hubbell
49071,HUM,HUMANA INC,humana
49196,HBANZ,HUNTINGTON BANCSHARES INC /MD/,huntington bancshares inc /md/
49196,HBANP,HUNTINGTON BANCSHARES INC /MD/,huntington bancshares inc /md/
49196,HBANL,HUNTINGTON BANCSHARES INC /MD/,huntington bancshares inc /md/
49196,HBAN,HUNTINGTON BANCSHARES INC /MD/,huntington bancshares inc /md/
49196,HBANM,HUNTINGTON BANCSHARES INC /MD/,huntington bancshares inc /md/
49600,EGP,EASTGROUP PROPERTIES INC,eastgroup properties
49754,DIN,"Dine Brands Global, Inc.",dine brands global
49826,ITW,ILLINOIS TOOL WORKS INC,illinois tool works
49938,IMO,IMPERIAL OIL LTD,imperial oil
50292,IEHC,IEH Corp,ieh
50471,TRAK,"ReposiTrak, Inc.",repositrak
50493,IMKTA,INGLES MARKETS INC,ingles markets
50725,GFF,GRIFFON CORP,griffon
50863,INTC,INTEL CORP,intel
51143,IBM,INTERNATIONAL BUSINESS MACHINES CORP,international business machines
51253,IFF,INTERNATIONAL FLAVORS & FRAGRANCES INC,international flavors & fragrances
51434,IP,INTERNATIONAL PAPER CO /NEW/,international paper co /new/
51434,INPAP,INTERNATIONAL PAPER CO /NEW/,international paper co /new/
52827,RYN,RAYONIER INC,rayonier
52988,J,JACOBS SOLUTIONS INC.,jacobs solutions
54187,MAYS,MAYS J W INC,mays j w
55135,KELYB,KELLY SERVICES INC,kelly services
55135,KELYA,KELLY SERVICES INC,kelly services
55234,GAMG,"Global Asset Management Group, Inc.",global asset management group
55242,KMT,KENNAMETAL INC,kennametal
55529,KEQU,KEWAUNEE SCIENTIFIC CORP /DE/,kewaunee scientific corp /de/
55785,KMB,KIMBERLY CLARK CORP,kimberly clark
56047,KEX,KIRBY CORP,kirby
56679,KFY,KORN FERRY,korn ferry
56701,KOSS,KOSS CORP,koss
56868,PNRG,PRIMEENERGY RESOURCES CORP,primeenergy resources
56873,KR,KROGER CO,kroger
56978,KLIC,KULICKE & SOFFA INDUSTRIES INC,kulicke & soffa industries
57083,KYOAY,KYOCERA CORP,kyocera
57083,KYOCF,KYOCERA CORP,kyocera
57131,LZB,LA-Z-BOY INC,la-z-boy
57515,MZTI,MARZETTI CO,marzetti
58361,LEE,"LEE ENTERPRISES, Inc",lee enterprises
58492,LEG,LEGGETT & PLATT INC,leggett & platt
59255,VHI,VALHI INC /DE/,valhi inc /de/
59478,LLY,ELI LILLY & Co,eli lilly &
59527,LECO,LINCOLN ELECTRIC HOLDINGS INC,lincoln electric holdings
59558,LNC-PD,LINCOLN NATIONAL CORP,lincoln national
59558,LNC,LINCOLN NATIONAL CORP,lincoln national
60086,L,LOEWS CORP,loews
60519,LPX,LOUISIANA-PACIFIC CORP,louisiana-pacific
60667,LOW,LOWES COMPANIES INC,lowes companies
60714,LXU,"LSB INDUSTRIES, INC.",lsb industries
61004,LGL,LGL GROUP INC,lgl group
61986,MTW,MANITOWOC CO INC,manitowoc
62234,MCS,MARCUS CORP,marcus
62362,MARPS,MARINE PETROLEUM TRUST,marine petroleum trust
62709,MRSH,"MARSH & MCLENNAN COMPANIES, INC.",marsh & mclennan companies
62996,MAS,MASCO CORP /DE/,masco corp /de/
63276,MAT,MATTEL INC /DE/,mattel inc /de/
63296,MATW,MATTHEWS INTERNATIONAL CORP,matthews international
63330,MLP,MAUI LAND & PINEAPPLE CO INC,maui land & pineapple
63754,MKC-V,MCCORMICK & CO INC,mccormick &
63754,MKC,MCCORMICK & CO INC,mccormick &
63908,MCD,MCDONALDS CORP,mcdonalds
64040,SPGI,S&P Global Inc.,s&p global
64463,SLNHP,"Soluna Holdings, Inc",soluna holdings
64463,SLNH,"Soluna Holdings, Inc",soluna holdings
64472,GENC,GENCOR INDUSTRIES INC,gencor industries
64803,CVS,CVS HEALTH Corp,cvs health
64996,MCY,MERCURY GENERAL CORP,mercury general
65172,MSB,MESABI TRUST,mesabi trust
65270,MEI,METHODE ELECTRONICS INC,methode electronics
65312,EVI,"EVI INDUSTRIES, INC.",evi industries
65433,MXF,MEXICO FUND INC,mexico fund
65596,SIEB,SIEBERT FINANCIAL CORP,siebert financial
65770,MVIS,"MICROVISION, INC.",microvision
65984,ETR,ENTERGY CORP /DE/,entergy corp /de/
66004,MSEXP,MIDDLESEX WATER CO,middlesex water
66004,MSEX,MIDDLESEX WATER CO,middlesex water
66382,MLKN,"MILLERKNOLL, INC.",millerknoll
66418,MXC,MEXCO ENERGY CORP,mexco energy
66496,MMTRS,MILLS MUSIC TRUST,mills music trust
66570,MSA,MSA Safety Inc,msa safety
66570,MNESP,MSA Safety Inc,msa safety
66740,MMM,3M CO,3m
66901,EMP,"ENTERGY MISSISSIPPI, LLC",entergy mississippi
67088,MBFJF,MITSUBISHI UFJ FINANCIAL GROUP INC,mitsubishi ufj financial group
67088,MUFG,MITSUBISHI UFJ FINANCIAL GROUP INC,mitsubishi ufj financial group
67215,DY,DYCOM INDUSTRIES INC,dycom industries
67347,MOD,MODINE MANUFACTURING CO,modine manufacturing
67716,MDU,MDU RESOURCES GROUP INC,mdu resources group
67887,MOG-A,MOOG INC.,moog
67887,MOG-B,MOOG INC.,moog
68505,MSI,"Motorola Solutions, Inc.",motorola solutions
68622,CTGG,QWEST CORP,qwest
68622,CTHH,QWEST CORP,qwest
69422,INTG,INTERGROUP CORP,intergroup
69488,MYE,MYERS INDUSTRIES INC,myers industries
69633,NSSC,"NAPCO SECURITY TECHNOLOGIES, INC",napco security technologies
69733,NATH,"NATHANS FAMOUS, INC.",nathans famous
69891,FIZZ,NATIONAL BEVERAGE CORP,national beverage
70145,NFG,NATIONAL FUEL GAS CO,national fuel gas
70318,THC,TENET HEALTHCARE CORP,tenet healthcare
70487,NRC,NRC HEALTH,nrc health
70502,NRUC,NATIONAL RURAL UTILITIES COOPERATIVE FINANCE CORP /DC/,national rural utilities cooperative finance corp /dc/
70858,BML-PH,BANK OF AMERICA CORP /DE/,bank of america corp /de/
70858,BML-PJ,BANK OF AMERICA CORP /DE/,bank of america corp /de/
70858,BAC-PL,BANK OF AMERICA CORP /DE/,bank of america corp /de/
70858,BAC-PS,BANK OF AMERICA CORP /DE/,bank of america corp /de/
70858,BAC-PQ,BANK OF AMERICA CORP /DE/,bank of america corp /de/
70858,MER-PK,BANK OF AMERICA CORP /DE/,bank of america corp /de/
70858,BAC-PO,BANK OF AMERICA CORP /DE/,bank of america corp /de/
70858,BAC-PN,BANK OF AMERICA CORP /DE/,bank of america corp /de/
70858,BAC-PP,BANK OF AMERICA CORP /DE/,bank of america corp /de/
70858,BAC-PM,BANK OF AMERICA CORP /DE/,bank of america corp /de/
70858,BML-PG,BANK OF AMERICA CORP /DE/,bank of america corp /de/
70858,BAC-PB,BANK OF AMERICA CORP /DE/,bank of america corp /de/
70858,BAC-PK,BANK OF AMERICA CORP /DE/,bank of america corp /de/
70858,BML-PL,BANK OF AMERICA CORP /DE/,bank of america corp /de/
70858,BAC,BANK OF AMERICA CORP /DE/,bank of america corp /de/
70858,BACRP,BANK OF AMERICA CORP /DE/,bank of america corp /de/
70858,BAC-PE,BANK OF AMERICA CORP /DE/,bank of america corp /de/
70866,VYX,NCR Voyix Corp,ncr voyix
70866,NCRRP,NCR Voyix Corp,ncr voyix
71508,ENO,"ENTERGY NEW ORLEANS, LLC",entergy new orleans
71508,ENJ,"ENTERGY NEW ORLEANS, LLC",entergy new orleans
71557,NUVR,"Nuvera Communications, Inc.",nuvera communications
71691,NYT,NEW YORK TIMES CO,new york times
71829,NPKI,NPK International Inc.,npk international
72162,NL,NL INDUSTRIES INC,nl industries
72205,NOBH,NOBILITY HOMES INC,nobility homes
72331,NDSN,NORDSON CORP,nordson
72444,VXRT,"Vaxart, Inc.",vaxart
72573,MOV,MOVADO GROUP INC,movado group
72573,MOVAA,MOVADO GROUP INC,movado group
72633,NRT,NORTH EUROPEAN OIL ROYALTY TRUST,north european oil royalty trust
72741,ES,EVERSOURCE ENERGY,eversource energy
72903,XELLL,XCEL ENERGY INC,xcel energy
72903,XEL,XCEL ENERGY INC,xcel energy
72971,WFC-PD,WELLS FARGO & COMPANY/MN,wells fargo & company/mn
72971,WFC-PC,WELLS FARGO & COMPANY/MN,wells fargo & company/mn
72971,WFC-PY,WELLS FARGO & COMPANY/MN,wells fargo & company/mn
72971,WFC,WELLS FARGO & COMPANY/MN,wells fargo & company/mn
72971,WFC-PA,WELLS FARGO & COMPANY/MN,wells fargo & company/mn
72971,WFC-PZ,WELLS FARGO & COMPANY/MN,wells fargo & company/mn
72971,WFC-PL,WELLS FARGO & COMPANY/MN,wells fargo & company/mn
72971,WFCNP,WELLS FARGO & COMPANY/MN,wells fargo & company/mn
73124,NTRS,NORTHERN TRUST CORP,northern trust
73124,NTRSO,NORTHERN TRUST CORP,northern trust
73290,BMRA,BIOMERICA INC,biomerica
73309,NUE,NUCOR CORP,nucor
73756,OII,OCEANEERING INTERNATIONAL INC,oceaneering international
74046,ODC,Oil-Dri Corp of America,oil-dri corp of america
74208,UDR,"UDR, Inc.",udr
74260,ORI,OLD REPUBLIC INTERNATIONAL CORP,old republic international
74303,OLN,OLIN Corp,olin
75252,ACH,ACCENDRA HEALTH INC/VA/,accendra health inc/va/
75288,OXM,OXFORD INDUSTRIES INC,oxford industries
75362,PCAR,PACCAR INC,paccar
75398,PAI,Western Asset Investment Grade Income Fund Inc.,western asset investment grade income fund
75677,PKG,PACKAGING CORP OF AMERICA,packaging corp of america
76267,PKE,PARK AEROSPACE CORP,park aerospace
76282,PKOH,PARK OHIO HOLDINGS CORP,park ohio holdings
76334,PH,Parker-Hannifin Corp,parker-hannifin
76605,PATK,PATRICK INDUSTRIES INC,patrick industries
77360,PNR,PENTAIR plc,pentair plc
77476,PEP,PEPSICO INC,pepsico
77543,TPC,TUTOR PERINI CORP,tutor perini
78003,PFE,PFIZER INC,pfizer
78128,WTRG,"Essential Utilities, Inc.",essential utilities
78150,PHI,PLDT Inc.,pldt
78150,PHTCF,PLDT Inc.,pldt
78239,PVH,PVH CORP. /DE/,pvh corp. /de/
78749,AGYS,AGILYSYS INC,agilysys
78814,PBI-PB,PITNEY BOWES INC /DE/,pitney bowes inc /de/
78814,PBI,PITNEY BOWES INC /DE/,pitney bowes inc /de/
78890,BCO,BRINKS CO,brinks
79282,BRO,"BROWN & BROWN, INC.",brown & brown
79661,PRSI,PORTSMOUTH SQUARE INC,portsmouth square
79879,PPG,PPG INDUSTRIES INC,ppg industries
80035,PLPC,PREFORMED LINE PRODUCTS CO,preformed line products
80172,NPK,NATIONAL PRESTO INDUSTRIES INC,national presto industries
80420,POWL,POWELL INDUSTRIES INC,powell industries
80424,PG,PROCTER & GAMBLE Co,procter & gamble
80661,PGR,PROGRESSIVE CORP/OH/,progressive corp/oh/
81023,PNMXO,PUBLIC SERVICE CO OF NEW MEXICO,public service co of new mexico
81362,KWR,QUAKER CHEMICAL CORP,quaker chemical
81955,RAND,RAND CAPITAL CORP,rand capital
82020,USLM,UNITED STATES LIME & MINERALS INC,united states lime & minerals
82473,IHT,INNSUITES HOSPITALITY TRUST,innsuites hospitality trust
82811,RRX,REGAL REXNORD CORP,regal rexnord
83350,RSRV,RESERVE PETROLEUM CO,reserve petroleum
84112,RSKIA,"GEORGE RISK INDUSTRIES, INC.",george risk industries
84246,RLI,RLI CORP,rli
84748,ROG,ROGERS CORP,rogers
84839,ROL,ROLLINS INC,rollins
85535,RGLD,ROYAL GOLD INC,royal gold
85961,R,RYDER SYSTEM INC,ryder system
86115,SFES,SAFEGUARD SCIENTIFICS INC,safeguard scientifics
86312,TRV,"TRAVELERS COMPANIES, INC.",travelers companies
87050,NEON,Neonode Inc.,neonode
87347,SLB,SLB LIMITED/NV,slb limited/nv
87802,SCND,SCIENTIFIC INDUSTRIES INC,scientific industries
88000,HKHC,Horizon Kinetics Holding Corp,horizon kinetics holding
88121,SEB,SEABOARD CORP /DE/,seaboard corp /de/
88205,SPXC,"SPX Technologies, Inc.",spx technologies
88941,SMTC,SEMTECH CORP,semtech
88948,SENEM,Seneca Foods Corp,seneca foods
88948,SENEA,Seneca Foods Corp,seneca foods
88948,SENEL,Seneca Foods Corp,seneca foods
88948,SENEB,Seneca Foods Corp,seneca foods
89089,SCI,SERVICE CORP INTERNATIONAL,service corp international
89439,MLI,MUELLER INDUSTRIES INC,mueller industries
89800,SHW,SHERWIN WILLIAMS CO,sherwin williams
90168,SIF,SIFCO INDUSTRIES INC,sifco industries
90498,SFNC,SIMMONS FIRST NATIONAL CORP,simmons first national
90896,SKY,"Champion Homes, Inc.",champion homes
91142,AOS,SMITH A O CORP,smith a o
91388,SFD,SMITHFIELD FOODS INC,smithfield foods
91419,SJM,J M SMUCKER Co,j m smucker
91440,SNA,Snap-on Inc,snap-on
91576,KEY-PL,KEYCORP /NEW/,keycorp /new/
91576,KEY,KEYCORP /NEW/,keycorp /new/
91576,KEY-PK,KEYCORP /NEW/,keycorp /new/
91576,KEY-PJ,KEYCORP /NEW/,keycorp /new/
91576,KEY-PI,KEYCORP /NEW/,keycorp /new/
91668,SODI,SOLITRON DEVICES INC,solitron devices
91767,SON,SONOCO PRODUCTS CO,sonoco products
91847,SOR,SOURCE CAPITAL /DE/,source capital /de/
92103,SCE-PN,SOUTHERN CALIFORNIA EDISON Co,southern california edison
92103,SCE-PG,SOUTHERN CALIFORNIA EDISON Co,southern california edison
92103,SCE-PM,SOUTHERN CALIFORNIA EDISON Co,southern california edison
92103,SCE-PL,SOUTHERN CALIFORNIA EDISON Co,southern california edison
92108,SOCGM,SOUTHERN CALIFORNIA GAS CO,southern california gas
92108,SOCGP,SOUTHERN CALIFORNIA GAS CO,southern california gas
92122,SOJF,SOUTHERN CO,southern
92122,SOJC,SOUTHERN CO,southern
92122,SO,SOUTHERN CO,southern
92122,SOJE,SOUTHERN CO,southern
92122,SOMN,SOUTHERN CO,southern
92122,SOJD,SOUTHERN CO,southern
92230,TFC-PO,TRUIST FINANCIAL CORP,truist financial
92230,TFC-PI,TRUIST FINANCIAL CORP,truist financial
92230,TFC-PR,TRUIST FINANCIAL CORP,truist financial
92230,TFC,TRUIST FINANCIAL CORP,truist financial
92380,LUV,SOUTHWEST AIRLINES CO,southwest airlines
93314,VNRX,VOLITIONRX LTD,volitionrx
93389,SMP,"STANDARD MOTOR PRODUCTS, INC.",standard motor products
93410,CVX,CHEVRON CORP,chevron
93556,SWK,"STANLEY BLACK & DECKER, INC.",stanley black & decker
93751,STT-PG,STATE STREET CORP,state street
93751,STT,STATE STREET CORP,state street
94049,SCL,STEPAN CO,stepan
94344,STC,STEWART INFORMATION SERVICES CORP,stewart information services
94845,LEVI,LEVI STRAUSS & CO,levi strauss &
95029,RGR,STURM RUGER & CO INC,sturm ruger &
95227,SMTOY,SUMITOMO ELECTRIC INDUSTRIES LTD/ADR/,sumitomo electric industries ltd/adr/
95227,SMTOF,SUMITOMO ELECTRIC INDUSTRIES LTD/ADR/,sumitomo electric industries ltd/adr/
95574,SGC,"SUPERIOR GROUP OF COMPANIES, INC.",superior group of companies
95666,SRGBF,SURUGA BANK LTD/ADR/,suruga bank ltd/adr/
95953,ACNT,ASCENT INDUSTRIES CO.,ascent industries
96021,SYY,SYSCO CORP,sysco
96223,JEF,Jefferies Financial Group Inc.,jefferies financial group
96536,TAYD,"TAYLOR DEVICES, INC.",taylor devices
