path,size,sha256
outputs/tables/TABLE_CVSS_COMPLEXITY_HETEROGENEITY_RESULTS.csv,223,c4f7b76bad78444fa630b26d10430291040cc95e806acffc9f34f68a527b0a59
outputs/tables/TABLE_CVSS_COMPLEXITY_VOLATILITY_RESULTS.csv,227,1844879f57415d6158bf8e97fa2ba9a4fd68a6ba99b1ecaf791d860c0acf1b80
outputs/tables/TABLE_DIVERSITY_HETEROGENEITY_RESULTS.csv,222,0da1c83b0a6f215d391430ae3be78ca3a4947a7375b75344a8b0445119e78fc0
outputs/tables/TABLE_EXTENDED_GOVERNANCE_WINDOWS_RESULTS.csv,178,d7f9a25c0b03948b1b8b5facffd82061eeca24b79ebdd2cfbdc09a4b8f760e4c
outputs/tables/TABLE_GOVERNANCE_HETEROGENEITY_RESULTS.csv,209,f2136997e47ee4571c2ae25118fd1ab32be63f778c377ac45796866404eb1937
outputs/tables/TABLE_GOVERNANCE_QUALITY_VOLATILITY_RESULTS.csv,208,fe279ec890f700fcc38dd45440c43741c681c778ae0df1ae699e5d80a56c34c3
outputs/tables/TABLE_INFO_ENVIRONMENT_COMPOSITE_RESULTS.csv,497,97372c70bbef991eff2328dc1cbec68c637218567bc6bc56d5d5816ac85f8440
outputs/tables/TABLE_MEDIA_COVERAGE_HETEROGENEITY_RESULTS.csv,212,b7c58a94633ee7d8611988e20e475a68cfdacca677898d48acd837ed1565b365
outputs/tables/TABLE_MEDIA_COVERAGE_VOLATILITY_RESULTS.csv,208,43dac4795ca6cd4367822ac04f711aedc399fe0c19de78bbd3d3ae6fecea1c8b
outputs/tables/TABLE_RANSOMWARE_HETEROGENEITY_RESULTS.csv,223,aac714ba66768e926b700f7c21f1fda95461bdf6d44aeb9c4fe52c5f5e63dbd8
outputs/tables/TABLE_SOX404_HETEROGENEITY_RESULTS.csv,215,e3efb1b04f6d5f02e2821fad779190a0d9245a0aa7ae1a50d14d7808f938f881
outputs/tables/TABLE_SOX404_SAMPLE_SUMMARY.csv,180,7d82267db80e9152c885dc07cada86d0322459bea91ee6418de99d5f715edaa3
outputs/tables/company_matching_validation.csv,1367,628ad07afabf88b50738b8d9921fe0a05312e80a3a69c5d0b38cf85fb8120c5a
outputs/tables/essay2/DIAGNOSTICS_VIF_TABLE2_Model2.csv,206,e2f577afd1690d397187d89bf7b4216dc5fdda1711db335516d8bca10f08c60b
outputs/tables/essay2/DIAGNOSTICS_VIF_TABLE3_Model1.csv,161,dda6462f8b3238235e5437b9e41f6d20004f2c45b42422d0a83cb3a37395082d
outputs/tables/essay2/DIAGNOSTICS_VIF_TABLE4_Model1.csv,166,3384e153ec937f69886a0c1091e62f94e04321160ad94a1783e7abb195124fac
outputs/tables/essay2/DIAGNOSTICS_VIF_TABLE5_Model1.csv,159,4f5f27337612a80f437cf2342e21d50bfe6e10793d1a28abf667694eb8af9e38
outputs/tables/essay2/DIAGNOSTICS_VIF_multicollinearity.csv,166,e14fef9a56373acc896d335cc28a26422cc181aaee573af1a3fbce815acea9c3
outputs/tables/essay2/DIAGNOSTICS_VIF_summary.txt,3573,f10346fc66bafa6fac0ff3ca6b90f6f737e75ca9f9b7f903b1d4f198c59754ab
outputs/tables/essay2/DIAGNOSTICS_residual_plots_model1.png,673816,c2f11de3835f43ab3d46703191bbac6d3afac228b5e81c57eb6c3627ee040c0f
outputs/tables/essay2/FCC_Causal_ID_Summary.txt,1043,8dcb20535576a7ab1cbd00301119e6132de3e1d17cd4ddebb4f2d4ce4fbd4068
outputs/tables/essay2/H1_TOST_Equivalence_Test.txt,2833,c81ad873ed0d13de1bacebe38dc6c9e992747b971970c20b675418c819a6c02e
outputs/tables/essay2/H1_Timing_Distribution.txt,1747,9bed76d4ac937200b04c4ab0070c75f4e55eae183132dd1a9473f8b7ff5d2fbf
outputs/tables/essay2/TABLE2_baseline_disclosure.txt,1553,194bb0fff055a47bf5913fed2cd92d7d46448c8004634356b4e2f9f0bdc4a9d8
outputs/tables/essay2/TABLE3_fcc_regulation.txt,1713,c1f1b38798beecac87282fe67b3e29c649b16b064fa548d7bb91c47a7a25355b
outputs/tables/essay2/TABLE3_prior_breaches.txt,1983,da383c11de65ee72c95dfe072e043da54cda7b191cf4ad5476b065c8953425b5
outputs/tables/essay2/TABLE4_breach_severity.txt,2244,604cf372dad54fef7e743d16e170aefbbad885803ad1e00ecaba166c736fc723
outputs/tables/essay2/TABLE4_prior_breaches.txt,1974,0a58cfd8ce3acab871a26f25a1bd5dcd256add81827a05075869b5c3170c543f
outputs/tables/essay2/TABLE5_breach_severity.txt,2378,3ea15853713ae5bb1a561da6073c4fde37e1042e2e6b7982f800a6a5566c61d7
outputs/tables/essay2/TABLE_APPENDIX_alternative_explanations.txt,1686,217e41f053c773482b0b8c8b5f2943c180f7b88cebc93a26675c6c1729dc3b0e
outputs/tables/essay2/TABLE_B7_alternative_explanations.txt,1585,3a976b8181304327244809fc48540ffe80bd3de6c6ea4c15fb0c8a0706aa2f8d
outputs/tables/essay2/TABLE_B8_post_2007_interaction.txt,1021,d7f46dacee300168fbf80f541eb4c534b03fa0f8f6d1de715ad21c02faf32a57
outputs/tables/essay2/TABLE_B9_clustered_vs_hc3_comparison.txt,1990,bd5ffc1263d41e414470cdd60b6d169eadd4be97a558fa519981f1c37e303ced
outputs/tables/essay2/TABLE_FCC_Industry_FE_Comparison.txt,1440,7fa6813bbffea1e35e7a72718f0509b803b6308373c44b39b63defeba9fdc95c
outputs/tables/essay2/TABLE_FCC_Size_Sensitivity.txt,1705,66806f209d93031dd466702a560d724c158f3439b0030b502c3cb4e910af977c
outputs/tables/essay2_appendix/channel_announcement_buildup.csv,495,f77781f779272e81ad6bc3f7a9e8c3f7c78e1f0a761b232af87b2411c0c7388f
outputs/tables/essay2_appendix/channel_announcement_differential.csv,580,378dbec26a6714d10b1a5d074364cf602180c8e7b71ff54781b9b562a0585a4e
outputs/tables/essay2_appendix/channel_elevation_calibration.csv,1126,bcf8a28038c7b063aad7a1f4ec3be57826c3f213661f6ba08aaa4a8b13827c31
outputs/tables/essay2_appendix/channel_microstructure.csv,355,dbe2753b5437b3d117f311b8bd1cf2e060100bd10c3de04f1041da71da0016a6
outputs/tables/essay2_appendix/cluster_deletion_prerule.csv,757,bbe9fcedd319ec7daa74d764f6b89546b4dccf13102733a5741f9ad6d4a9bbcf
outputs/tables/essay2_appendix/delay_distribution_by_group.csv,145,b9a183602569ea619ff2264b697ceea65c397fed98d7d4b2a3bde2385a9c2c8f
outputs/tables/essay2_appendix/delay_quantiles.csv,192,cc10f4c23382a34fd3527f4d9d8f4151c80be873abda90086dd0318657b8d754
outputs/tables/essay2_appendix/descriptives_by_treatment.csv,1895,8213f15044f63f89a2ac685aaac3c1c1c81da2d39f3738d952c4bb6f4d7fcd41
outputs/tables/essay2_appendix/descriptives_differences.csv,508,4dc60a06ff572593c3f70135311229a36fc1ab660201d2c5f5e7339c0f477448
outputs/tables/essay2_appendix/design_resolution.csv,932,f671f170891e15a93376883edb4be5c1351f23c850ca737b9f3ec83cc4cdd12c
outputs/tables/essay2_appendix/disclosure_delay.csv,442,16ba8a645ea46fae47cda76b8a623a440fd511f555914b09e99818ecf1cfb33b
outputs/tables/essay2_appendix/dv_correlations.csv,640,cb5378d9340a02ba6219f54d2b2428ee49230150ace5b0ac54669657b85f4003
outputs/tables/essay2_appendix/events_by_year.csv,271,2867c7eae9738674ee74fd8eed963877f94cb20068463143049bec41704c9428
outputs/tables/essay2_appendix/fixed_effects.csv,598,42156b5584759f31dcbc3366299277139a235ffb17f8dbb04717e439414f2260
outputs/tables/essay2_appendix/form499_registry_matches.csv,93594,3ba930b9b16c3a3c651d1dbc47c001a17ec1b8554722ee41d8c6c1e88b73c953
outputs/tables/essay2_appendix/four_panel_decomposition.csv,2652,166386ccb610ce0247aacc87d64bbb9427b17ff51c316e59fa3e522e8ed2c1b6
outputs/tables/essay2_appendix/gradient_grid.csv,93,19561fe5b51df375fa4305e841266f6268e52a283703338bc4dc5bb47a1283d9
outputs/tables/essay2_appendix/identifier_collisions.csv,1103,b4b35e8921952f46e2117709807351975e6f6a1842be302b7e647eeb55875f79
outputs/tables/essay2_appendix/identifier_collisions_recycled_tickers.csv,1051,263351411d81af33899a2256528bf5d7e9dce44849621bfa555d880d9f8ede39
outputs/tables/essay2_appendix/inference_ladder.csv,579,6b9284337a3e097c13efbfa47fa92f027b59eeb3bacda3b28276fc54f1e9fc5b
outputs/tables/essay2_appendix/manifest.csv,4068,8d41991ab692cf1b142b6753c19919f754d2d2b503d1e0681fb9a01c451781e0
outputs/tables/essay2_appendix/misclassified_group_comparisons.csv,373,aa734e422b2dee5e3288f00d069be5772745815b3a1718a3cb7f27f7b8ba92b8
outputs/tables/essay2_appendix/misclassified_group_contrasts.csv,315,37295805d71ea4421c3228a36e0ccbf00bd6dcda529b15872d2bd6aef3cb04df
outputs/tables/essay2_appendix/misclassified_records.csv,240,04c7bef8a5c90b995cdf129c3e9e0a945ee9da17a96ae85ed693c41caa20d247
outputs/tables/essay2_appendix/missingness_precase.csv,245,2390eba3d9c01c9f69ee8353fa56a47e075900e8f5d0c4b63fdd067eb97aa661
outputs/tables/essay2_appendix/nested_models.csv,646,affda91dee428f2a6e578a8d0c116d2c685573c5bc4f98a346546d282922f2cf
outputs/tables/essay2_appendix/prerule_events.csv,432,c45d7526136f28c29c6bb755ebde1e7d9c9a5d20b8c5d11801e21ec3944bbc13
outputs/tables/essay2_appendix/program_test_enumeration.csv,4512,4d630be95d4b1b2f5196cdd4d0479170c461ee6cdb994092cebb27f86388066b
outputs/tables/essay2_appendix/q1_transition_components.csv,148,698990d0026ce85b25613bbc09c151814ed225f762c98341000e6b287d138829
outputs/tables/essay2_appendix/q1_transition_records.csv,437,8be7736872f0ff246a222e0dbede2e5d73b00f3115e600c1026d9def4c86bcd5
outputs/tables/essay2_appendix/records_per_event.csv,1665,79654a1f7e0e9a0025800f3cacaa8a17af0cfed4c166a1020ce4a70f766fe582
outputs/tables/essay2_appendix/sample_attrition.csv,762,14032ea0ec7ac7f11c7e888a04d4f74cbad94b1bc9ee892238f1f25404878344
outputs/tables/essay2_appendix/sic_convention_errors.csv,1920,b4cfbd640c1af6edc4d7e4df3c60735d7d05b45c1cbecc4cb00f10b5cdd118b5
outputs/tables/essay2_appendix/sic_conventions_vs_form499.csv,556,712e0eea9465bbbd1b5a6f81d72751c39ec1515610338c0a523248342936f4eb
outputs/tables/essay2_appendix/sich_unavailable_treated.csv,759,f5782129968ba492241b57e853ea8b0033f2bc57224e30ad41e59a0246dfbc83
outputs/tables/essay2_appendix/sich_vs_curated_sic.csv,492,d4d60132462c84ef0734f86b267857426de82776187d5bbb55e814f61b4e9387
outputs/tables/essay2_appendix/size_quartiles.csv,670,dab8b964c28e662d28d044c678895f0672278958d5eb1e5dfe2783cfb44f13d6
outputs/tables/essay2_appendix/size_variable_reconciliation.csv,176,a63a031d88b11ddbbe72c9aede5ec4ea6e93fe9a05075fe2a65fd3c176a42272
outputs/tables/essay2_appendix/specification_curve.csv,265,c80aa4730b807ccf6d8477d5b5adfcd51bd4306b5134d1bbc9b80cd2efd8fe8a
outputs/tables/essay2_appendix/specification_curve_permutation.csv,397,edf4285ad63f810a5995bf8b6ad9a1630a580b20e3f0f469b2c80a587631148e
outputs/tables/essay2_appendix/treatment_adjudications.csv,2115,5ee65b7d5837662800f800a59ba016b0f2960cef86c3f882bb4ee466b5962dca
outputs/tables/essay2_v2/t10_garch.csv,137,2e53d3c6a2208ac3947daef82e6094d86855a85361b772b8f52003913bf1bcd5
outputs/tables/essay2_v2/t11_tost_power.csv,682,554a204a24e64808da4907b5f040069b6a593f2f812d50bff418f77f0e7477b4
outputs/tables/essay2_v2/t12_moderators_status.csv,1007,b64ea907d74bba7907b51d5c5696fa6a8bc4a528196c8f739f58ac9a3f2897ac
outputs/tables/essay2_v2/t13_dv_convention.csv,255,ea044f123748b4c2833ca8e43eb63fa6d55995f323be9ae35ea86aa9962050ce
outputs/tables/essay2_v2/t14_construct_validity.csv,307,feeb1eaaa4ee33ab8702331d4a14d3d663612e71a475935e07049dc9f660ea31
outputs/tables/essay2_v2/t15_forensic_old_quartiles.csv,140,ea541fc692148fd61393ef9322f9ac75acd62995c29cbc22115455f50a6fe2e1
outputs/tables/essay2_v2/t16_delay_on_treatment.csv,235,6549227bcf67246964b88253092a2ceb3b79a6704839e585b257992bd3b1f200
outputs/tables/essay2_v2/t16b_delay_quantiles.csv,98,9bcff76129c839a0c12da418613f6f2582b6359746a1e023f03d2f44aaab2083
outputs/tables/essay2_v2/t16c_delay_nonzero.csv,118,f1b8416fe06dc635b29b44b6b93b031838b94429572216a2286ebeffa5444c23
outputs/tables/essay2_v2/t17_delay_distribution.csv,240,108ef8edf46485381e60c107a2dd721bf15e24387f2dd60e247c03328422df19
outputs/tables/essay2_v2/t18_events_by_year.csv,216,1d7c6598cd9418e2b1791b69b1d8b11539663c0fabf3f436ff5cbe20649f7160
outputs/tables/essay2_v2/t19_records_per_event.csv,159,da6330db995ab0b624613f4e658dc1850b0ad7c18d240ecb14addc763342146f
outputs/tables/essay2_v2/t19b_misclassified_composition.csv,355,76d59514860c56c21f93d6e49a2acf726ee2751820f67a7c0b6544e27be558fa
outputs/tables/essay2_v2/t19c_old_misclassified.csv,227,97b842966639c252e66bceebf39e27cf161beebfbd54576555819ff5bf9a4101
outputs/tables/essay2_v2/t1_final_sample.csv,674189,5a7d944ef66d94ad54fb6a1f6910f2cd57aca0d71ca6cce717faf051b9c092f2
outputs/tables/essay2_v2/t20_c1_vintage_verification.csv,230,c94dd5e00eafdcea99170c027c09308afcc67202f72938027eca36df2bb127d2
outputs/tables/essay2_v2/t21_c2_type_audit.csv,1396,d11baa7e16f8c9e28815192ebb2e1f8cb792d7f6ec2574f6066c4d87ace0968c
outputs/tables/essay2_v2/t22_census_funnel.csv,147,133c32910cbca792b637ccb951066d7c01c556ac7f9a66bdc6688016d5163137
outputs/tables/essay2_v2/t23_h1_repeat_events.csv,208,f4582a4df890f58483c98e6017c7569d02c57030a58a13146fedff77a48b74f5
outputs/tables/essay2_v2/t24_a4_deadline_scan.csv,15789,2154d7d6a14a0e127f57c8ec44ebd491da89c5c81eae7396da1bfa3595baf889
outputs/tables/essay2_v2/t25_cluster_diagnostics.csv,2582,6a600f7817c5e17a1f4cd4b3ec96aa63a1a574bc5333a0189e9c8c26b98ccf94
outputs/tables/essay2_v2/t26_inference_ladder.csv,810,a74d5d0da9c9ab57a49241ba802a8aba149f14c9ad81972e1bf2cb973b32ec24
outputs/tables/essay2_v2/t27_required_parents.csv,161,594a61ffa41b09f530b58fd1263b29aa43d595825999b5b0074917704305d16f
outputs/tables/essay2_v2/t28_design_resolution.csv,154,63a80acff78fed71737c52300a58add1aa2e7947ececd70d9294519e6fb8a81a
outputs/tables/essay2_v2/t29_spec_grid.csv,12066,66238b92ff1ecd0abf97927e4c7de6c3ec0add5e18b2a82f2a6a09ee5efe951e
outputs/tables/essay2_v2/t2_descriptives_by_treatment.csv,742,f84fee7165ccd5e6dac3b33755db44b9301c2696eddfdb1bd14f436842007101
outputs/tables/essay2_v2/t30_dv_correlations.csv,598,06340f4fae1cac2acf9283da9891b832396c6d01ca8de061888d5eb347c882dd
outputs/tables/essay2_v2/t31_gradient_grid.csv,2981,a3fb3e9c8b41731c7fc18dfcef0cf63f236bd2bd6b6f727aa252e23bca1edf6f
outputs/tables/essay2_v2/t32_four_panel.csv,383,5e35f1177fd5e4cbd60f0935add8aaacb3a05665020775faa1217515ea07860c
outputs/tables/essay2_v2/t33_winsor_sensitivity.csv,131,e3d7202583f3a6159fd449a3e6c48540cbeeedbea0fe2ebc29e24704b4389ce7
outputs/tables/essay2_v2/t34_g1_coverage.csv,555,d52a24d15101bde7957933fc33626530092bc299789428de94d6f28dd081e6e7
outputs/tables/essay2_v2/t35_microstructure.csv,314,6d1c3f6798db2539a8fced12f8c972d74546ade3212bc10c1387c55e99f2b8b3
outputs/tables/essay2_v2/t36_ms_vol_correlation.csv,180,a6378fb52a0a0e9e41fb8fd5568e992fce9607e4f35ca90a3ec337f776fda301
outputs/tables/essay2_v2/t37_s1_s2_main.csv,516,40a0c24115d3c641eb7a14e440c18b1ab6f100c155bfc29f0d61ad0788bed169
outputs/tables/essay2_v2/t38_s3_eiv.csv,224,b25388ffe50f946c8bbfffeda6fc8dcbc3496e684a3392ab5092f0d464c1ac62
outputs/tables/essay2_v2/t39_balance.csv,380,9594a2fdcf725c1f69282a9ba524dfc8071aa3d707b4f132018b50e2c09546ee
outputs/tables/essay2_v2/t3_nested_models.csv,3442,378f06bc6eb418c6b4d60161d68ba6d8758729d328255466ff06f7d80351ede7
outputs/tables/essay2_v2/t40_common_support_overlap.csv,222,44102bf3fb9e398d922f2a51d79b7b9683ba9e918d89410b6a4eae1edf916cdc
outputs/tables/essay2_v2/t41_placebo.csv,201,31ac5aba2517099e4a6b82438fc234a67c0b100a588e47946d5506e00b09542d
outputs/tables/essay2_v2/t42_final_sample_with_repairs.csv,796329,f622f38cb8630622aa33fcd3627857d33c909591ed7ff66b58b17ec316026c66
outputs/tables/essay2_v2/t43_intent_scope.csv,1145,4dd90402c021528fc3d9503d941df1f7adc941c7dfdf40a64411acec7d68d721
outputs/tables/essay2_v2/t44_equivalence_bounds.csv,835,ceeffdba25307139807068b87dafe5a01703d26b5dfe5b1dd134e4370be06eaf
outputs/tables/essay2_v2/t45_misclassified_exhibit.csv,1602,7e59d09db0cc6e61fcb8280578109f8f0438f248801ece4003f70fd04596ea9c
outputs/tables/essay2_v2/t46_tmobile_ledger.csv,3124,9de11b34f3bfc06e5eb81d8184db8eb1d2a581d15d85baaa239f58301b4efd0a
outputs/tables/essay2_v2/t47_tmobile_vehicles.csv,1612,33db23c55c47db87a5e522e676b9b8c6293dcb35bdbe927f2e183bb56d31ab06
outputs/tables/essay2_v2/t48_carrier_denominator.csv,256,c6e701bf06e84ca59e136f402e736959084a9af3f0256d83be528ce37fdb9417
outputs/tables/essay2_v2/t48b_gics_series.csv,199,55414ea9464b041bd08538ceffc69f1e0722b7341c3d12a7ea2b5e0fbb32f3b3
outputs/tables/essay2_v2/t49_positive_control.csv,802,ee7a910947cfe4025eaa3b1134c8c06849cf2d0db0b0a56f18f0cfbb5bfd2e53
outputs/tables/essay2_v2/t4_se_specifications.csv,541,19f6f020d5538e9cab7c31561b8ddd62515fedcfa9ee6ec284121a37e36ab64c
outputs/tables/essay2_v2/t50_announcement_contrast.csv,240,3ed6c3444cc4679e00b3fea31609ba2c504f77409b23a463ea9b39d98dab467b
outputs/tables/essay2_v2/t51_elevation_calibration.csv,1126,bcf8a28038c7b063aad7a1f4ec3be57826c3f213661f6ba08aaa4a8b13827c31
outputs/tables/essay2_v2/t51_severity_composition.csv,98,148717616f6051972dd7d6a4f245545d8af8ad3e380e64f005cf476d0afcadb8
outputs/tables/essay2_v2/t52_spec_curve_permutation.csv,397,edf4285ad63f810a5995bf8b6ad9a1630a580b20e3f0f469b2c80a587631148e
outputs/tables/essay2_v2/t52_tmobile_elevation.csv,1632,077c2da859ebcc9bec5a559586813c0ce8e29bc173785a96604f1a7410181668
outputs/tables/essay2_v2/t53_damping_anatomy.csv,822,14cd0c76b3abb4620064e2da47fd50819dba3b9fe01996af7eb19152214cdbd8
outputs/tables/essay2_v2/t53_test_ledger.csv,4512,4d630be95d4b1b2f5196cdd4d0479170c461ee6cdb994092cebb27f86388066b
outputs/tables/essay2_v2/t5_size_quartiles.csv,755,6468d1657a68bfa712f808ac2522f735d44e172d4582ee8ccb5620d0f2b5241a
outputs/tables/essay2_v2/t6_prior_breach_reconstruction.csv,333,8f00ce53103905100009afaf176fd24969ffd25b2a6e0261ac16f4dbbcdc1ad5
outputs/tables/essay2_v2/t7_delay_winsor.csv,485,24e122cb8e76486c9040889fec5ce2b9e758adf8627eec86f784b4aa56d0cca3
outputs/tables/essay2_v2/t8_fixed_effects.csv,366,c7054846eef639eb7963d91edd8caf41c699023c1afd6b85248c04ab3eba8945
outputs/tables/essay2_v2/t9_diagnostics.csv,154,08ec931eda97d90ef60121104992fb5d0539de38ca868874bb60f7296d563c90
outputs/tables/essay3/FCC_Causal_ID_Summary_Volatility.txt,1007,8cdb85b6134b78ae2d441f1d5c4ccf33d07581b1d16d411652f9414c8d8dd986
outputs/tables/essay3/Mediation_Summary_Essay3.txt,5784,40a5009139ed763bc3d75645a75e350613b4eb62cc79982ec377a57cf166dfd9
outputs/tables/essay3/TABLE2_volatility_changes.txt,3728,16e3810673cd1199a0b3271d3a9200d7d6a7438f62dc507368b72f86f8e40cd9
outputs/tables/essay3/TABLE3_information_asymmetry.txt,2025,ac97bb8d1bd0696ee58648ee9fa5178ca5d44283f2fed0846e87936539ddb25d
outputs/tables/essay3/TABLE_B8_post_2007_interaction_volatility.txt,994,73a5e73745a19819b7ee7681a7ea8257a6240fe3eb4511a5d18dc60ee712acfd
outputs/tables/essay3/TABLE_FCC_Industry_FE_Comparison_Volatility.txt,1489,d343c72a12f24e3d6a50e6bb340234f647ea85f2a1a937b81857f08677528507
outputs/tables/essay3/TABLE_FCC_Size_Sensitivity_Volatility.txt,1606,64a821dee3f1956effe4c5f96fe585c8e2706ede1839f0539410f0837b297415
outputs/tables/essay3/TABLE_Mediation_Effects_Essay3.txt,1653,6332a6235104e637537fb905056474bb91ec3068250847e1e5ae7937c2266fea
outputs/tables/essay3/essay3_canonical_h6_results.csv,698,adba80813e206e7408fec13a5e8a3dffe12ec7740a4bd3fcfe32d4e6137f78a7
outputs/tables/essay3_governance/CAUSAL_ID_COVARIATE_BALANCE.csv,591,a1148d855ad7f12728cbe7b9527e2e311a6a6f92aa513f841b8f03f4be69e886
outputs/tables/essay3_governance/CAUSAL_ID_DOSE_RESPONSE.csv,649,c9e02e3e8ae5aec07618a90066845859e0d09777b2849258c7403d6e0f48a6ba
outputs/tables/essay3_governance/CAUSAL_ID_PLACEBO_TESTS.csv,428,e35e8ce8e8c04af9506558aea52900ab168b4451e8004c2e8460d477a27030fd
outputs/tables/essay3_governance/H6_TOST_Equivalence_Test.txt,6918,a7b0876c59878ec307adc7f9c86197093411c915309355210082f89faa7310eb
outputs/tables/essay3_governance/TABLE2_turnover_summary.csv,121,263870465e8dc84c8a4238f436b83127822be8cd3b9b5900079542d41e094022
outputs/tables/essay3_governance/TABLE3_enforcement_cases.csv,365,ab6d1be0eefb5fd92f574f4f44f3d2e167d590fe3c39bb409c4cd8ecb26d6ff1
outputs/tables/essay3_governance/cfo_turnover_placebo_results.csv,257,b8ef5b95491531f5c90ae114ab6b2d01ff0046ed80bc19b8b26392a91ba7f680
outputs/tables/essay3_governance/cox_model_all_turnover.csv,334,a7a13ca81baefc53e8659b4a6a5e6620c6964663138b925d7d989ae3f940ed50
outputs/tables/essay3_governance/essay3_canonical_h6_results.csv,530,1a9f6c0733dad8a3c2da4c1815de748dca3edbfddbef78ff471eb4f988697bc1
outputs/tables/essay3_governance/essay3_h6_heterogeneity.csv,349,5698a506715b1d74d61317ef33b56627b8aefbd5cc1c5c6dd989a3c46112ed2d
outputs/tables/essay3_governance/h6_firm_size_heterogeneity_full.csv,1636,b478057a9838c497ff6369923973df45df4616a683aeaeabfca4ca9d87ef52a8
outputs/tables/essay3_governance/h6_reduced_form_all_coefficients.csv,1439,5618e9c7511e299940fad869a31dc0b6a812333236bc0f9f135db222195b2578
outputs/tables/essay3_governance/h6_tost_equivalence_results.csv,325,9686cb9dedbe5a0c27a413dab5049b71696a77323dcf761e93820d5779190c72
outputs/tables/essay3_governance/mediation_bootstrap_indirect_effects.csv,169,6c69a41065b3c097f95f1e8d9fad35b8c8bd6a24b427ecb3ea373bf44b342c93
outputs/tables/essay3_governance/mediator_first_stage_results.csv,296,648e006a784fc1797b3d42d3cc2c9638862e8b18d1554fd93b147fe8fb36461c
outputs/tables/essay3_governance/negative_binomial_h6_results.csv,161,ae36992afe5c0de9e5cb677ec2064464e3604c43d7b9919951f9e8c5ab6013a7
outputs/tables/essay3_governance/ols_lpm_h6_results.csv,165,039b2a93622766137b108fda3a498344f697cb78db600bbedfd99bbc9f6bf1ae
outputs/tables/essay3_governance/reduced_form_h6_results.csv,433,45c245f45489adddcbf900c0052c0fd318fe5d9e784e7c6afcab69f812722545
outputs/tables/essay3_governance/robustness_check1_turnover_definitions.csv,161,ec63333bf01873da0387cec0bf519c8074b9ce6729231a9b950f1b26f547193a
outputs/tables/essay3_governance/robustness_check2_disclosure_thresholds.csv,235,e05a7c11a7ad114956a9313a38e701da4968da3949debb40a932596a3f6c00e2
outputs/tables/essay3_governance/robustness_check3_restricted_samples.csv,519,7752d9ce16569d196fe4a65903fe993deabbd8f74b7f944d360c5c09b6a5ad12
outputs/tables/essay3_governance/with_mediator_model_coefficients.csv,357,0b011aa5197bb630d20929a98728331b93a48b299d98dbad7da35c39d09a6e2d
outputs/tables/placebo_test_results.csv,184,d671e0035e3b66c5fd7d9254c2b308e1c2e470dcb0afe1ce394288b4d53c7007
outputs/tables/robustness/TABLE_Falsification_Tests.txt,5160,edd8f49efb215b6096bc3043d05f6674546308e3838c4ac8f70052efc00521da
outputs/tables/robustness/TABLE_Low_R2_Sensitivity.txt,4710,039434460f9782a99a0707e10bbe55eeef0ff2f01ede5c813e78d7b6d2a5638c
outputs/tables/robustness/TABLE_Market_Model_Sensitivity.txt,3485,c2b62dd8d3a9498dd24c41305792d5be9e8354c04d496cfc470390ebf1811ebd
outputs/tables/sample_attrition.csv,557,727bb9315e829d6183f1f2f5639c3b2764de8cb59ec642e301f17b2adf392144
outputs/tables/table1_descriptive_stats.csv,1016,9c3ac1207654b35f6cead3ed3e4b9be4de390499dac3aa535ba1350fca5e0685
outputs/tables/table1_descriptive_stats.tex,1443,5009b4ce5d33426400da30c1e9206e348075c95a8ebedb39e00b4b300a9bfe2a
outputs/tables/table2_univariate_comparison.csv,934,6a8c9b479cf8a50a389f893f829eec9ac6d75e9c95ced84e36092326c8e3bf4f
outputs/tables/table3_essay2_regressions.tex,4201,e726f9a2fe3d64d053ff3a88d03578dcfa214f0a1231ade8ecfd126ce90539b4
outputs/tables/table3_essay2_summary.csv,374,7d1016080c8807d63e9ca159973abc82421d7ce94bc41bde5f3f53cff0d8a001
outputs/tables/table3_robustness_5day.tex,2544,275a45dcfc5d305bc4f353fbb17aa4132ab3e83631eea6aff691813394b6e753
outputs/tables/table4_essay3_regressions.tex,4897,cecdfb3cdd7521bccb78dbd6c6ee25ceedcaa3f10e4b7557c4574200d0866d5e
outputs/tables/table4_essay3_summary.csv,366,70bd2d05481c8c5339ad62963232df5cfc394b7666021c5024e23b926611bf56
outputs/tables/table_10_648.csv,145,cab7ff398e7712229974ca2360be7fa69ba4ef1bad6f5a0fe3ea8f25cf43788a
outputs/tables/table_11_648.csv,113,9b4358e03677c0d5eb7f74d25f7b671562321bfe593c36f14338eb77775c989f
outputs/tables/table_12_648.csv,196,11b5b7214ee3963d589864f36c31422ff3dc15868e3f4c79cba94729c036bfb7
outputs/tables/table_13_648.csv,146,42628abea36f8367c8fa295e2d71e3223c8ee1d56deeaeee3b2478985dceda79
outputs/tables/table_1_648.csv,527,477bfba862448648d45e11988e0b384f50dcdacdcbcd8f92ddc7ffbaca27545c
outputs/tables/table_2_648.csv,894,a818ea458d30f32471b4e52a63fafb4d3bc528a281124a70e293156c5b6b95b3
outputs/tables/table_3_648.csv,769,9673666a331b46e0138c5d9caf6204e97a1551ee574ef3016805e7bafd03ee94
outputs/tables/table_4_648.csv,677,25f287018f79eb2320ab565d39758f1ce319b46e017ec486b63c980e83bcafad
outputs/tables/table_5_648.csv,427,48cb2a5b616b675438e2c7c3b522c1b50aa88c6e1a001025e38124bd9c97d626
