final_cik,breach_date,org_name,name_variants,n_source_records,breach_type,multi_type,total_affected_max,multi_filing,incident_details,reported_date,end_breach_date,information_affected,organization_type,final_grade,final_evidence,chain_note,fcc_form499,treatment_evidence,car_5d,car_30d,bhar_5d,bhar_30d,return_volatility_pre,return_volatility_post,volume_volatility_pre,volume_volatility_post,volatility_change,permno,matched_ticker,permno_match,has_crsp_data,firm_size_log,leverage,roa,op_margin,prior_breaches_total,prior_breaches_1yr,disclosure_delay_days,delay_invalid,delay_recoded,immediate_disclosure,health_breach,executive_change_30d,executive_change_90d,executive_change_180d,days_to_first_item_5_02,bdt,rdt,e2_pre_sd,e2_post_sd,e2_vol_change,e2_anchor_year,e2_n_pre,e2_n_post,e2_anchor_found,sich,sic2,prior_records_oldstyle,delay_w,prior_events,size_q,year,garch_dv,beta,raw_pre,abn_pre,raw_post,abn_post,raw_d1,abn_d1,raw_d2,abn_d2,raw_ann,abn_ann,mkt_pre,mkt_post,abn_dv,raw_dv,mkt_dv,log_vr,emonth,abn_dv_d1,abn_dv_d2
1091667,2014-01-21,"Charter Communications, Inc.","Charter Communications, Inc.",1,PHYS,False,30,False,"The Massachusetts Office of Consumer Affairs and Business Regulation reported a data breach involving Charter Communications, Inc. on January 21, 2014. The breach compromised the electronic records of 1 resident, specifically affecting their Social Security Number (SSN).",2014-01-21 00:00:00,2014-01-21 00:00:00,"{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security Number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security Number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,VERIFIED-GATE1,Gate1-C: traded registrant via ticker (ticker CHTR -> CIK 1091667),,1,Clause (b): parent brand of Charter Communications Operating LLC (7/28),4.2337,-7.3331,4.1399,-7.7358,18.1389,30.3605,459180.07,1937652.16,12.2216,12308.0,CHTR,window,1,9.7582,0.9913,-0.0098,0.3501,3,1,0.0,0,0,1.0,0,1,1,1,1.0,2014-01-21,2014-01-21,1.096482,2.026805,0.930323,2014.0,21,21,True,4841.0,48,3,0.0,3.0,Q2,2014,0.0232597441026134,0.8195222386036841,1.0982511413498237,0.9544891444905519,1.982823366710063,2.0370531386116495,1.3496309768678665,1.194252605723087,1.8365386110400173,1.7381750118555002,1.917987639935264,1.8546413224048923,0.5630912109993921,0.852405293552422,1.0825639941210976,0.8845722253602393,0.2893140825530299,1.5161664649346098,2014-01,0.8428005328885626,0.29887812675614933
1091667,2014-09-30,Charter Communication,Charter Communication,1,HACK,False,1,False,"The Massachusetts Office of Consumer Affairs and Business Regulation reported a data breach involving Charter Communication on September 30, 2014. One resident was affected, with compromised information including Social Security Number (SSN) and Account Number.",2014-09-30 00:00:00,2014-09-30 00:00:00,"{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security Number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security Number""""]},""""Customer Records"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Account Number""""]}}}",BSO,VERIFIED-GATE1,Gate1-C: traded registrant via ticker (ticker CHTR -> CIK 1091667),,1,Clause (b): parent brand of Charter Communications Operating LLC (7/28),-0.0797,-7.9306,-0.151,-8.3599,14.417,31.1265,395188.57,414715.57,16.7095,12308.0,CHTR,window,1,9.7582,0.9913,-0.0098,0.3501,4,1,0.0,0,0,1.0,0,0,0,1,164.0,2014-09-30,2014-09-30,0.919847,2.000178,1.0803310000000002,2014.0,21,21,True,4841.0,48,4,0.0,4.0,Q2,2014,0.2974274587612322,0.7957203986429955,0.9130665406305543,0.7791591708007513,2.0078992550258428,1.397477170867746,1.556844133548357,1.494965774887827,1.5527302145697466,1.4609376182412226,1.6480030749364514,1.3255437275280553,0.44168921480628265,1.135371859159557,0.6183180000669948,1.0948327143952885,0.6936826443532743,1.1684170342322413,2014-09,-0.09748860402008086,-0.06346044737347656
1091667,2022-12-21,Charter Communications,Charter Communications,1,HACK,False,13365,False,"The Oregon Department of Justice reported a data breach involving Charter Communications on February 10, 2023. The breach occurred between December 21, 2022, and December 27, 2022, with a total of 13,365 individuals affected. Notification letters were sent on January 7, 2023, following the discovery of the breach on December 25, 2022.",2023-02-10 00:00:00,2022-12-27 00:00:00,"{""""Encryption Status"""":""""UNKN"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Protected Classification Characteristics"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Customer Records"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]}}}",BSO,VERIFIED-GATE1,Gate1-C: traded registrant via ticker (ticker CHTR -> CIK 1091667),,1,Clause (b): parent brand of Charter Communications Operating LLC (7/28),8.4836,19.1859,8.8155,22.3291,61.5803,23.3802,1089042.45,330675.09,-38.2001,12308.0,CHTR,window,1,11.867,0.8726,0.0327,0.3909,5,0,51.0,0,0,0.0,0,0,1,1,65.0,2022-12-21,2023-02-10,1.981319,1.936953,-0.0443660000000001,2023.0,21,21,True,4841.0,48,5,51.0,5.0,Q4 (largest),2023,3.64204666425394e-10,0.8597584156130218,1.986924179203817,1.8153689968673046,1.9156373293551805,1.4574799388831883,2.7900298019913694,1.8511206055805114,2.444786216750034,2.0236523839890532,1.0306800830573526,0.9138213267068408,1.0642519525805103,1.1109354220227035,-0.3578890579841163,-0.07128684984863654,0.04668346944219315,-0.43915975204848545,2023-02,-0.3936406666973231,-0.566172445105865
1091667,2023-01-01,"Charter Communications, Inc.","Charter Communications, Inc.",1,HACK,False,550000,False,Third-party vendor compromise led to customer data leaks,2023-01-01 00:00:00,2023-01-01 00:00:00,"Names, addresses, account numbers, contact info",BSO,VERIFIED-GATE1,Gate1-C: traded registrant via ticker (ticker CHTR -> CIK 1091667),,1,Clause (b): parent brand of Charter Communications Operating LLC (7/28),6.5556,9.0761,6.8051,9.8257,60.8684,29.6734,1071637.24,435360.83,-31.195,12308.0,CHTR,window,1,11.8812,0.9132,0.035,0.3914,6,1,0.0,0,0,1.0,0,0,1,1,54.0,2023-01-01,2023-01-01,4.407235,1.9591,-2.448135,2022.0,21,21,True,4841.0,48,6,0.0,6.0,Q4 (largest),2023,-0.1814286276924579,0.8013675437325107,4.114000287369484,3.827551253949822,1.9658366269618546,1.7490136117094133,2.5635013993511704,2.0775217281029197,2.345269138750099,1.9972950014103246,1.4355893310762655,1.2569194742136531,1.2635235167125756,0.9705450172331992,-2.078537642240409,-2.1481636604076293,-0.2929784994793764,-1.566346521720381,2023-01,-0.3285081163935064,-0.2482813897009113
1091667,2023-09-01,"Charter Communications, Inc.","Charter Communications, Inc.",1,HACK,False,1,False,"The California Office of the Attorney General reported a data breach involving Charter Communications, Inc. on September 1, 2023. The breach involved suspected unauthorized activity on a limited number of Spectrum.net accounts, although the specific breach date is not available.",2023-09-01 00:00:00,2023-09-01 00:00:00,"{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Username"""",""""Name"""",""""Address"""",""""Phone number"""",""""Email address"""",""""Spectrum account number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Billing statements"""",""""Information about services subscribed""""]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Customer Records"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Phone number"""",""""Billing statements"""",""""Spectrum account number""""]}}}",BSO,VERIFIED-GATE1,Gate1-C: traded registrant via ticker (ticker CHTR -> CIK 1091667),,1,Clause (b): parent brand of Charter Communications Operating LLC (7/28),0.3001,7.5042,0.0934,7.184,24.0141,30.4772,376863.83,458193.12,6.4631,12308.0,CHTR,window,1,11.8812,0.9132,0.035,0.3914,7,2,0.0,0,0,1.0,0,0,1,1,54.0,2023-09-01,2023-09-01,1.055223,1.502777,0.447554,2023.0,21,21,True,4841.0,48,7,0.0,7.0,Q4 (largest),2023,-0.0527355597922858,1.3192055574279453,1.0593133412285347,1.444922043714477,1.510538383869426,1.1784263605905825,2.093927691317081,1.7668484469150876,2.5450094375416605,1.9750379944809042,2.9929900404946226,2.7208656447201425,0.7408766882166404,0.8003062229993146,-0.2664956831238945,0.45122504264089125,0.05942953478267421,-0.4077508307819897,2023-09,-0.5884220863245051,-0.7966116338903217
1108524,2008-02-07,Salesforce.com,Salesforce.com | salesforce.com,2,PORT,False,13,True,"The New Hampshire Attorney General reported on February 7, 2008, that salesforce.com experienced a theft of an unencrypted external storage device potentially compromising personal information of approximately 6 current and former employees, including names, Social Security numbers, and dates of birth. No misuse of the information has been indicated as of the report.",2008-02-07 00:00:00,2008-02-07 00:00:00,"{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Social Security number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,VERIFIED,EDGAR name: SALESFORCE COM INC,,0,,12.7479,23.1406,13.2856,23.1683,51.728,77.5825,641847.25,1742842.91,25.8545,90215.0,CRM,window,1,6.9936,0.5769,0.0168,0.0598,0,0,0.0,0,0,1.0,0,1,1,1,29.0,2008-02-07,2008-02-07,3.047268,4.296569,1.249301,2008.0,21,21,True,7372.0,73,0,0.0,0.0,Q1 (smallest),2008,0.6285636293354409,1.3426941029098765,3.0289045950483096,2.118627340745065,4.538046552747643,4.467520378411758,2.6612639402936162,2.457817665100428,2.7825185456992374,2.4166177846958554,4.846633385775235,4.774522116372989,1.4551036191543854,1.4319990481507876,2.348893037666693,1.5091419576993332,-0.02310457100359775,1.492130262647851,2008-02,2.0097027133113303,2.050902593715903
1123360,2012-06-22,"Global Payments, Inc.","Global Payments, Inc.",1,HACK,False,1500000,False,"On June 22, 2012, the New Hampshire Department of Justice reported a data breach involving Global Payments, Inc. The breach involved potential unauthorized access to personal information from a subset of merchant applicants, but it is unclear what specific information was taken or viewed. The number of individuals affected is unknown.",2012-06-22 00:00:00,2012-06-22 00:00:00,"{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Social Security number"""",""""Business bank account number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number"""",""""Business bank account number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,VERIFIED,EDGAR name: GLOBAL PAYMENTS INC,,0,,3.1154,0.722,3.1992,0.5213,24.7788,21.9265,302651.57,480400.34,-2.8523,88873.0,GPN,window,1,7.8966,0.4623,0.07,0.2297,0,0,0.0,0,0,1.0,0,1,1,1,26.0,2012-06-22,2012-06-22,1.575311,1.656902,0.0815910000000001,2012.0,21,21,True,7374.0,73,0,0.0,0.0,Q1 (smallest),2012,0.0410595122347077,1.005433052178896,1.5651794096311555,0.9157339659603877,1.6685473644261146,1.1295996359208547,1.0822566470920212,0.8556709294536727,2.095995516741507,1.3236655243000022,1.8240192102728647,0.7817625654372236,1.1859090148991396,1.0284324729088115,0.21386566996046696,0.10336795479495908,-0.15747654199032812,0.41978530422806026,2012-06,0.2739287064671819,-0.1940658883791475
1123360,2012-07-25,Global Payments Inc.,Global Payments Inc.,1,HACK,False,2,False,"The Massachusetts Office of Consumer Affairs and Business Regulation reported on July 25, 2012, that Global Payments Inc. experienced a data breach affecting electronic records, specifically compromising credit and debit numbers.",2012-07-25 00:00:00,2012-07-25 00:00:00,"{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Credit card numbers"""",""""Debit card numbers""""]},""""Customer Records"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Credit card numbers"""",""""Debit card numbers""""]}}}",BSO,VERIFIED,EDGAR name: GLOBAL PAYMENTS INC,,0,,-1.7767,-6.9492,-1.9213,-7.4198,24.2574,24.2907,427903.68,481384.22,0.0333,88873.0,GPN,window,1,7.8966,0.4623,0.07,0.2297,1,1,0.0,0,0,1.0,0,0,0,0,,2012-07-25,2012-07-25,1.472553,1.118084,-0.3544689999999999,2012.0,21,21,True,7374.0,73,1,0.0,1.0,Q1 (smallest),2012,-0.0528000642112027,1.0226068850105998,1.471127690404946,0.7108486127350598,1.1165394628685799,0.9672348846289526,1.624094163719707,1.5274437835297412,2.033385600501627,1.202145651797732,2.2067863813196276,1.5490180031783534,1.0863671269966926,0.5637540576984156,0.25638627189389274,-0.3545882275363661,-0.522613069298277,0.615963761552137,2012-07,-0.5602088989007886,-0.23491076716877946
1136893,2007-09-24,"Fidelity National Information Services, Inc.","Fidelity National Information Services, Inc.",1,PORT,False,22,False,"The New Hampshire Department of Justice reported a data breach involving Fidelity National Information Services, Inc. on September 27, 2007. The breach occurred due to the theft of a laptop containing nonpublic information of 37 New Hampshire residents, including personal details of employees from FIS and Fidelity National Financial, Inc.",2007-09-27 00:00:00,2007-09-24 00:00:00,"{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Social Security number"""",""""Employee number"""",""""Address"""",""""Email address"""",""""Date of birth""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Employee number"""",""""Certain payroll information""""]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,VERIFIED-GATE1,Gate1-A (FIS; Certegy renamed 2006 - legitimately FIS despite sink history),,0,,-3.5291,-2.9817,-3.5401,-3.07,28.0088,19.9491,1432980.86,840051.88,-8.0597,89003.0,FIS,window,1,8.9399,0.5864,0.034,0.2409,0,0,3.0,0,0,1.0,0,0,1,1,53.0,2007-09-24,2007-09-27,1.837087,1.420074,-0.4170129999999998,2007.0,21,21,True,7374.0,73,0,3.0,0.0,Q2,2007,-0.0385380488473579,0.9245784161138035,1.8177090061131242,1.3303879734036987,1.428563387213082,1.1507947158142808,1.184512876449813,1.1220110611605132,1.2649162325248953,1.10843782628833,0.9771986979513317,1.001163617106965,1.2542753132121087,1.0600177190118323,-0.1795932575894179,-0.3891456189000422,-0.19425759420027644,-0.2900356961719757,2007-09,0.028783654653767643,0.042356889525950736
1136893,2023-05-01,"Fidelity National Information Services, Inc.","Fidelity National Information Services, Inc.",1,HACK,False,6,False,"The California Office of the Attorney General reported a data breach involving Fidelity National Information Services, Inc. on October 4, 2023. The breach occurred due to a vulnerability in Progress Software's MOVEit Transfer software, affecting personal information of individuals associated with H&R Block's Emerald Card, with some personal details such as Social Security numbers and addresses potentially compromised. The attack dates are noted as May 27 and May 31, 2023.",2023-10-04 00:00:00,2023-05-01 00:00:00,"{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Names"""",""""Address"""",""""Social Security Number"""",""""Date of birth"""",""""Driver’s license number"""",""""Email address"""",""""Phone number"""",""""Card number"""",""""Card Account number"""",""""Card expiration date"""",""""Other Card information""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security Number"""",""""Driver’s license number""""]},""""Customer Records"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Phone number"""",""""Card number"""",""""Card Account number"""",""""Card expiration date"""",""""Other Card information""""]}}}",BSO,VERIFIED-GATE1,Gate1-A (FIS; Certegy renamed 2006 - legitimately FIS despite sink history),,0,,-3.8992,-9.5124,-4.1382,-10.0632,32.3092,38.525,1317690.29,2562541.38,6.2158,89003.0,FIS,window,1,11.0553,0.5669,-0.2642,0.3705,1,0,156.0,0,0,0.0,0,1,1,1,25.0,2023-05-01,2023-10-04,1.165202,2.195533,1.030331,2023.0,21,21,True,7374.0,73,1,156.0,1.0,Q3,2023,0.4642504344872042,1.2953474821236926,1.1660096957041954,1.1457988447616578,2.199816518690766,1.390926076287919,2.035540167536799,1.6964550102488696,3.1613770469998532,2.817348569301574,1.2855557027993771,1.4015155976301654,0.7286639728199236,0.9643135190382846,0.24512723152626115,1.0338068229865707,0.23564954621836098,0.38773538496246324,2023-10,-0.3055289339609506,-1.4264224930136549
1136893,2023-05-27,"Fidelity National Information Services, Inc.","Fidelity National Information Services, Inc.",8,HACK,False,793626,True,"The Oregon Department of Justice reported that Fidelity National Information Services, Inc. experienced a data breach affecting 793,626 individuals. The breach occurred between May 27, 2023, and May 31, 2023, with the incident discovered on July 12, 2023, and notifications sent on September 27, 2023.",2023-08-11 00:00:00,2023-05-31 00:00:00,"{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Protected Classification Characteristics"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Customer Records"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]}}}",BSO,VERIFIED-GATE1,Gate1-A (FIS; Certegy renamed 2006 - legitimately FIS despite sink history),"CAMPAIGN CH-25: 3 firm-day events collapsed [2023-05-27, 2023-05-29, 2023-05-31] (Gate 2 signed; record-count gaps not a distinctness signal)",0,,-0.3514,3.9513,-0.3813,3.9723,37.192,15.1994,1412968.46,3352605.57,-21.9926,89003.0,FIS,window,1,11.0553,0.5669,-0.2642,0.3705,2,1,76.0,0,0,0.0,0,0,1,1,87.0,2023-05-27,2023-08-11,1.68177,1.125168,-0.556602,2023.0,21,21,True,7374.0,73,2,76.0,2.0,Q3,2023,-0.2075411892699175,1.1944603452039264,1.6770144375958012,1.672575992488795,1.1284183931081424,1.192305612631992,2.846196460885349,2.3110949006781514,3.1683817360645428,2.7865601873620904,0.6937777708155385,1.2629806966726065,0.6266426208659241,0.6863104702822533,-0.4802703798568031,-0.5485960444876588,0.05966784941632919,-0.6769520524713633,2023-08,-1.1187892880461594,-1.5942545747300985
1136893,2023-06-21,"Fidelity National Information Services, Inc.","Fidelity National Information Services, Inc.",1,HACK,False,167,False,"The Massachusetts Office of Consumer Affairs and Business Regulation reported that Fidelity National Information Services, Inc. experienced a data breach on June 21, 2023, affecting 167 residents. The compromised information included electronic records containing Social Security Numbers (SSN).",2023-06-21 00:00:00,2023-06-21 00:00:00,"{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security Number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security Number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,VERIFIED-GATE1,Gate1-A (FIS; Certegy renamed 2006 - legitimately FIS despite sink history),,0,,-2.6484,2.406,-2.6344,1.9715,24.3383,30.7463,2908190.38,3633480.43,6.408,89003.0,FIS,window,1,11.0553,0.5669,-0.2642,0.3705,3,2,0.0,0,0,1.0,0,0,1,1,62.0,2023-06-21,2023-06-21,1.654814,1.843118,0.188304,2023.0,21,21,True,7374.0,73,10,0.0,3.0,Q3,2023,0.1464076602633586,1.1548519976440264,1.6514924351858806,1.2106171511537889,1.8758024004345957,1.804238233329877,3.108570876006047,2.826451232067605,3.165608599927717,2.778719475839677,0.9497984759937237,1.288915367929777,0.7443275368699301,0.5602017778486266,0.5936210821760881,0.22430996524871505,-0.18412575902130357,0.7980163989023654,2023-06,-1.0222129987377282,-0.9744812425098002
