org_name,reported_date,breach_date,end_breach_date,incident_details,information_affected,organization_type,total_affected,breach_type,Map,cik,sic,naics,nvd_vendor,total_cves,cves_1yr_before,cves_2yr_before,cves_5yr_before,has_stock_data,fcc_category,fcc_reportable,car_5d,car_30d,bhar_5d,bhar_30d,has_crsp_data,firm_size_log,roa,leverage,sales_q,assets,disclosure_delay_days,immediate_disclosure,delayed_disclosure,return_volatility_pre,return_volatility_post,volume_volatility_pre,volume_volatility_post,volatility_change,has_complete_data,large_firm,breach_severity,prior_breaches_total,prior_breaches_1yr,prior_breaches_3yr,prior_breaches_5yr,days_since_last_breach,is_repeat_offender,is_first_breach,pii_breach,health_breach,financial_breach,ip_breach,ransomware,nation_state,insider_threat,ddos_attack,phishing,malware,severity_score,records_severity,records_affected_numeric,combined_severity_score,high_severity_breach,num_breach_types,complex_breach,media_coverage_count,major_outlet_coverage,high_media_coverage,major_outlet_flag,has_media_coverage,executive_change_30d,executive_change_90d,executive_change_180d,num_changes_180d,days_to_first_change,enforcement_type,penalty_amount_usd,enforcement_within_1yr,enforcement_within_2yr,has_enforcement,enforcement_within_365d,cpni_breach,breach_year,sic_3digit,hhi_industry_year,leverage_std,roa_std,governance_weakness_score,weak_governance,strong_governance,vendor_mean_cvss,vendor_max_cvss,vendor_high_severity_pct,has_high_complexity,complexity_category,total_affected_log,resolved_cik,resolution_source,resolution_confidence,permno,car_60d,car_90d,volatility_30d,abnormal_volume_30d,volatility_60d,volatility_90d,org_name_original,permno_original
"Tyler Technologies, Inc.",2021-01-18,2020-09-21,2020-09-24 00:00:00,"The Maine Office of the Attorney General reported a data breach involving Tyler Technologies, Inc. on January 18, 2021. The breach occurred between September 21, 2020, and September 24, 2020, affecting a total of 2,301 individuals, with 955 being residents. The breach was due to an external system breach (hacking), which was discovered on October 19, 2020.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Protected Classification Characteristics"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Customer Records"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]}}}",BSO,2301,HACK,TYL,860731,7370,511210,"Tyler Technologies, Inc.",0,0,0,0,False,Non-FCC,False,3.6517,15.629497943452474,3.6215,,True,9.543591884772924,0.0226190256342241,0.2322122592332062,271.091,2382.596,119,0,1,22.0987,27.1137,142471.08,70360.49,5.0151,False,0,Small,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,6,2,2301,8,1,2,1,0,0,0,0,0,1.0,1.0,1.0,7.0,8.0,,,0,0,0,0,0,2020,737,2000.0,-1.985886867923569,0.3973337263164019,-1.191610297119986,0,1,,,,0,Low,7.741533589281828,860731.0,SEC name: TYLER CORP /NEW/,,76185.0,15.80727126323791,19.830927660254293,26.96387446515666,,25.050404714295965,25.372386970776688,,
Uber,2016-06-15,2014-05-13,2014-05-13 00:00:00,"The Montana Department of Justice reported on June 15, 2016, that Uber experienced a data breach involving unauthorized access to a database on May 13, 2014. The breach affected one individual, compromising their name and driver's license number.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Driver's license number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Driver's license number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,1,HACK,UBER,1543151,7372,541511,uber,2,0,0,0,False,Non-FCC,False,,,,,False,,,,,,764,0,1,,,,,,False,0,Small,0,0,0,0,,0,1,1,0,0,0,1,0,1,0,0,0,8,1,1,9,1,3,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,2014,737,1836.734693877551,,,,0,0,,,,0,Low,0.6931471805599453,1431473.0,SEC name: UBER INC,,,,,,,,,,
Uber Technologies,2015-03-04,2015-03-04,2015-03-04 00:00:00,"On March 4, 2015, the Massachusetts Office of Consumer Affairs and Business Regulation reported a data breach involving Uber Technologies, which affected 4,917 residents. The breach compromised electronic records, specifically driver licenses.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Driver's license number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Driver's license number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,6,HACK,UBER,1543151,7372,541511,,0,0,0,0,False,Non-FCC,False,,,,,False,,,,,,0,1,0,,,,,,False,0,Small,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,6,1,6,7,1,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,2015,737,2361.111111111112,,,,0,0,,,,0,Low,1.9459101490553128,1543151.0,"SEC name: UBER TECHNOLOGIES, INC",,,,,,,,,,
Uber Technologies Inc,2018-12-06,2018-12-06,2018-12-06 00:00:00,"On December 6, 2018, the Massachusetts Office of Consumer Affairs and Business Regulation reported a data breach involving Uber Technologies Inc, affecting 1 resident. The breach involved unauthorized access to electronic records containing credit/debit numbers.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""CreditDebitNumbers""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,10,HACK,UBER,1543151,7372,541511,,0,0,0,0,False,Non-FCC,False,,,,,False,,,,2944.0,,0,1,0,,,,,,False,0,Small,0,0,0,0,,0,1,1,0,0,0,1,0,1,0,0,0,8,1,10,9,1,3,1,63,1,1,1,1,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,2018,737,1020.408163265306,,,,0,0,,,,0,Low,2.3978952727983707,1543151.0,"SEC name: UBER TECHNOLOGIES, INC",,,,,,,,,,
Uber Technologies Inc,2023-03-31,2023-01-23,2023-01-23 00:00:00,"The Indiana Office of the Attorney General reported a data breach involving Uber Technologies Inc on March 31, 2023. The breach occurred on January 23, 2023, affecting a total of 72,000 individuals, including 22 residents of Indiana.","{""""Encryption Status"""":""""UNKN"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Protected Classification Characteristics"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Customer Records"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]}}}",BSO,12,HACK,UBER,1543151,7372,541511,,0,0,0,0,False,Non-FCC,False,-3.5494,13.639109146297434,-3.5735,,True,10.81165878591627,0.0185306300414214,0.7351521380298359,8607.0,32109.0,67,0,1,35.9942,47.2378,5493825.46,20472199.18,11.2436,False,1,Small,1,0,0,1,1509.0,1,0,1,0,0,0,1,0,0,0,0,0,6,1,12,7,1,2,1,3,0,0,0,1,1.0,1.0,1.0,7.0,16.0,,,0,0,0,0,0,2023,737,2278.876170655566,-0.065745145784138,0.2773135270487353,-0.1715293364164366,0,0,,,,0,Low,2.5649493574615367,1543151.0,"SEC name: UBER TECHNOLOGIES, INC",,18576.0,2.937574689830358,-0.8249678915359882,48.40369584360269,,44.50007549287561,39.43795170175102,,
Uber Technologies Inc.,2017-11-22,2016-10-01,2016-10-01 00:00:00,"The Wisconsin Department of Justice reported that Uber Technologies Inc. experienced a data breach on October 2016, affecting 2,703 Wisconsin residents who were employees of Uber. Hackers stole 57 million driver and rider accounts along with names, phone numbers, email addresses, and driver license numbers of affected individuals. The breach was disclosed on November 21, 2017, and prompted Uber to take immediate steps to secure the data and investigate the incident.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Names"""",""""Phone numbers"""",""""Email addresses"""",""""Driver license numbers""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Driver license numbers""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,1,HACK,UBER,1543151,7372,541511,,0,0,0,0,False,Non-FCC,False,,,,,False,,,,,,417,0,1,,,,,,False,0,Small,0,0,0,0,,0,1,1,0,0,0,1,0,1,0,0,0,8,1,1,9,1,3,1,1,0,0,0,1,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,2016,737,1585.185185185185,,,,0,0,,,,0,Low,0.6931471805599453,1543151.0,"SEC name: UBER TECHNOLOGIES, INC",,,,,,,,,,
Uber Technologies Inc.,2018-10-24,2018-08-30,2018-08-30 00:00:00,"The Indiana Office of the Attorney General reported a data breach involving Uber Technologies Inc. on October 24, 2018. The breach occurred on August 30, 2018, affecting a total of 197 individuals, of which 2 were residents of Indiana.","{""""Encryption Status"""":""""UNKN"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Protected Classification Characteristics"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Customer Records"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]}}}",BSO,2007,HACK,UBER,1543151,7372,541511,,0,0,0,0,False,Non-FCC,False,,,,,False,,,,2768.0,,55,0,1,,,,,,False,0,Small,1,0,1,1,698.0,1,0,1,0,0,0,1,0,0,0,0,0,6,2,2007,8,1,2,1,2,0,0,0,1,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,2018,737,1020.408163265306,,,,0,0,,,,0,Low,7.60489448081162,1543151.0,"SEC name: UBER TECHNOLOGIES, INC",,,,,,,,,,
"Uber Technologies, Inc.",2017-11-01,2016-11-01,2016-11-01 00:00:00,"The Indiana Attorney General's Office reported a data breach involving Uber Technologies Inc., affecting a total of 1 individual. The specific breach date and reporting date are unknown.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Protected Classification Characteristics"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Customer Records"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]}}}",BSO,1,HACK,UBER,1543151,7372,541511,"Uber Technologies, Inc.",0,0,0,0,False,Non-FCC,False,,,,,False,,,,,,365,0,1,,,,,,False,0,Small,13,7,13,13,19.0,1,0,1,0,0,0,1,0,0,0,0,0,6,1,1,7,1,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,2016,737,1585.185185185185,,,,0,0,,,,0,Low,0.6931471805599453,1543151.0,"SEC name: UBER TECHNOLOGIES, INC",,,,,,,,,,
"Uber Technologies, Inc.",2016-06-16,2016-06-16,2016-06-16 00:00:00,"The Maine Office of the Attorney General reported that Uber Technologies experienced a data breach reported on June 16, 2016. The breach involved unauthorized access to a proprietary database by an unaffiliated party, compromising the names and driver's license numbers of 4 residents.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Driver's license number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Driver's license number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,1,HACK,UBER,1543151,7372,541511,"Uber Technologies, Inc.",0,0,0,0,False,Non-FCC,False,,,,,False,,,,,,0,1,0,,,,,,False,0,Small,6,0,6,6,765.0,1,0,1,0,0,1,1,0,1,0,0,0,10,1,1,11,1,4,1,1,0,0,0,1,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,2016,737,1585.185185185185,,,,0,0,,,,0,Low,0.6931471805599453,1543151.0,"SEC name: UBER TECHNOLOGIES, INC",,,,,,,,,,
"Uber Technologies, Inc.",2017-12-01,2017-11-01,2017-11-01 00:00:00,"The Maine Office of the Attorney General reported on December 1, 2017, that Uber Technologies experienced a data breach affecting a total of 381 drivers in Maine, with 364 notified by mail and 17 by email. The breach date was noted as an update related to a prior notice on November 21, 2017, but specific details on the types of information affected were not provided in the available documentation.","{""""Encryption Status"""":""""UNKN"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Protected Classification Characteristics"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Customer Records"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]}}}",BSO,2,HACK,UBER,1543151,7372,541511,"Uber Technologies, Inc.",0,0,0,0,False,Non-FCC,False,,,,,False,,,,2149.0,,30,0,0,,,,,,False,0,Small,14,1,8,14,365.0,1,0,1,0,0,0,1,0,0,0,0,0,6,1,2,7,1,2,1,1,0,0,0,1,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,2017,737,2437.574316290131,,,,0,0,,,,0,Low,1.0986122886681098,1543151.0,"SEC name: UBER TECHNOLOGIES, INC",,,,,,,,,,
"Uber Technologies, Inc.",2015-02-26,2014-05-13,2014-05-13 00:00:00,"The Maine Office of the Attorney General reported a data breach by Uber Technologies on February 26, 2015. The breach occurred on May 13, 2014, and was discovered on September 17, 2014. One resident was affected, with the information compromised involving a name or other personal identifier in combination with a driver's license number or non-driver ID card number.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Driver's license number"""",""""Non-driver ID card number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Driver's license number"""",""""Non-driver ID card number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,4,HACK,UBER,1543151,7372,541511,"Uber Technologies, Inc.",0,0,0,0,False,Non-FCC,False,,,,,False,,,,,,289,0,1,,,,,,False,0,Small,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,6,1,4,7,1,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,2014,737,1836.734693877551,,,,0,0,,,,0,Low,1.6094379124341005,1543151.0,"SEC name: UBER TECHNOLOGIES, INC",,,,,,,,,,
"Uber Technologies, Inc.",2017-11-21,2016-10-13,2016-11-15 00:00:00,"The Maryland Office of the Attorney General reported a data breach involving Uber Technologies, Inc. on November 21, 2017. The breach began on October 13, 2016, and ended no later than November 15, 2016, with unauthorized access to certain Uber databases, potentially affecting information, including names and driver's license numbers of about 600,000 Uber drivers in the United States. The specific number of total individuals affected is currently unknown.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Driver's license number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Driver's license number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,5,HACK,UBER,1543151,7372,541511,"Uber Technologies, Inc.",0,0,0,0,False,Non-FCC,False,,,,,False,,,,,,404,0,1,,,,,,False,0,Small,8,2,8,8,12.0,1,0,1,0,0,0,1,0,1,0,0,0,8,1,5,9,1,3,1,4,0,0,0,1,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,2016,737,1585.185185185185,,,,0,0,,,,0,Low,1.791759469228055,1543151.0,"SEC name: UBER TECHNOLOGIES, INC",,,,,,,,,,
"Uber Technologies, Inc.",2023-03-31,2023-01-23,2023-01-23 00:00:00,"The Maine Office of the Attorney General reported that Genova Burns LLC experienced a data breach involving Uber Technologies, Inc. The breach occurred between January 23, 2023, and January 31, 2023, and impacted the personal data of 10 individuals, including Social Security numbers. The breach was reported on March 31, 2023, and identity theft protection services through Kroll were offered to those affected.","{
  """"Encryption Status"""": """"Unencrypted"""",
  """"Categories Affected"""": {
    """"Personal Identifiers"""": {
      """"Affected"""": """"Yes"""",
      """"Examples"""": [""""Name"""", """"Social Security number"""", """"Tax Identification number""""]
    },
    """"Protected Classification Characteristics"""": {
      """"Affected"""": """"No"""",
      """"Examples"""": []
    },
    """"Commercial Information"""": {
      """"Affected"""": """"No"""",
      """"Examples"""": []
    },
    """"Biometric Information"""": {
      """"Affected"""": """"No"""",
      """"Examples"""": []
    },
    """"Internet or Network Activity"""": {
      """"Affected"""": """"No"""",
      """"Examples"""": []
    },
    """"Geolocation Data"""": {
      """"Affected"""": """"No"""",
      """"Examples"""": []
    },
    """"Sensory Data"""": {
      """"Affected"""": """"No"""",
      """"Examples"""": []
    },
    """"Professional or Employment-Related Information"""": {
      """"Affected"""": """"No"""",
      """"Examples"""": []
    },
    """"Education Information"""": {
      """"Affected"""": """"No"""",
      """"Examples"""": []
    },
    """"Inferences Drawn from Personal Information"""": {
      """"Affected"""": """"No"""",
      """"Examples"""": []
    },
    """"Sensitive Personal Information"""": {
      """"Affected"""": """"Yes"""",
      """"Examples"""": [""""Social Security number"""", """"Tax Identification number""""]
    },
    """"Customer Records"""": {
      """"Affected"""": """"No"""",
      """"Examples"""": []
    }
  }
}",BSO,10,HACK,UBER,1543151,7372,541511,"Uber Technologies, Inc.",0,0,0,0,False,Non-FCC,False,-3.5494,13.639109146297434,-3.5735,,True,10.81165878591627,0.0185306300414214,0.7351521380298359,8607.0,32109.0,67,0,1,35.9942,47.2378,5493825.46,20472199.18,11.2436,False,1,Small,18,0,0,1,1183.0,1,0,1,0,0,0,1,0,0,0,0,0,6,1,10,7,1,2,1,3,0,0,0,1,1.0,1.0,1.0,7.0,16.0,,,0,0,0,0,0,2023,737,2278.876170655566,-0.065745145784138,0.2773135270487353,-0.1715293364164366,0,0,,,,0,Low,2.3978952727983707,1543151.0,"SEC name: UBER TECHNOLOGIES, INC",,18576.0,2.937574689830358,-0.8249678915359882,48.40369584360269,,44.50007549287561,39.43795170175102,,
