org_name,reported_date,breach_date,end_breach_date,incident_details,information_affected,organization_type,total_affected,breach_type,Map,cik,sic,naics,nvd_vendor,total_cves,cves_1yr_before,cves_2yr_before,cves_5yr_before,has_stock_data,fcc_category,fcc_reportable,car_5d,car_30d,bhar_5d,bhar_30d,has_crsp_data,firm_size_log,roa,leverage,sales_q,assets,disclosure_delay_days,immediate_disclosure,delayed_disclosure,return_volatility_pre,return_volatility_post,volume_volatility_pre,volume_volatility_post,volatility_change,has_complete_data,large_firm,breach_severity,prior_breaches_total,prior_breaches_1yr,prior_breaches_3yr,prior_breaches_5yr,days_since_last_breach,is_repeat_offender,is_first_breach,pii_breach,health_breach,financial_breach,ip_breach,ransomware,nation_state,insider_threat,ddos_attack,phishing,malware,severity_score,records_severity,records_affected_numeric,combined_severity_score,high_severity_breach,num_breach_types,complex_breach,media_coverage_count,major_outlet_coverage,high_media_coverage,major_outlet_flag,has_media_coverage,executive_change_30d,executive_change_90d,executive_change_180d,num_changes_180d,days_to_first_change,enforcement_type,penalty_amount_usd,enforcement_within_1yr,enforcement_within_2yr,has_enforcement,enforcement_within_365d,cpni_breach,breach_year,sic_3digit,hhi_industry_year,leverage_std,roa_std,governance_weakness_score,weak_governance,strong_governance
"SupraNet Communications, Inc.",2022-03-24,2022-02-10,2022-02-14 00:00:00,"On March 24, 2022, the Maryland Office of the Attorney General reported that SupraNet Communications, Inc. experienced a data breach involving an unauthorized third party accessing an employee's email account on or around February 10, 2022. One Maryland resident was affected, with their full name and Social Security number potentially compromised, although there is no evidence that this information was actually viewed or acquired.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Full name"""",""""Social Security number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,1,HACK,SBAC,1034054,6500,511210,"SupraNet Communications, Inc.",0,0,0,0,False,Non-FCC,False,-5.5094,2.2448,-5.1708,2.1148,True,10.65457488718636,0.004989339093151,1.537269508072019,595.262,9801.699,42,0,1,33.0475,32.9882,261602.43,161851.93,-0.0593,False,1,Small,0,0,0,0,,0,1,1,0,0,0,1,0,1,0,0,0,8,1,1.0,9,1,3,1,0,0,0,0,0,1.0,1.0,1.0,6.0,18.0,,,0,0,0,0,0,2022,650,5555.555555555556,2.996607022343577,-0.12020877749878718,1.558407899921182,1,0
"SVAM International, Inc.",2018-07-26,2018-04-24,2018-05-30 00:00:00,"The New Hampshire Attorney General reported a data breach involving SVAM International, Inc. on July 26, 2018. The breach, which occurred between April 24, 2018, and May 30, 2018, involved unauthorized access to employee email accounts, potentially affecting the personal information of one New Hampshire resident, including name, address, and Social Security number.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Address"""",""""Social Security number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,1,HACK,AIG,5272,6200,511210,"SVAM International, Inc.",0,0,0,0,False,Non-FCC,False,2.6338,-6.1435,2.6535,-6.452,True,10.79654761867465,0.0018792209847678,0.8730684393049687,11658.0,499143.0,93,0,1,18.7265,24.1214,1994649.96,4299370.79,5.3949,False,1,Small,0,0,0,0,,0,1,1,0,0,0,1,0,1,0,0,0,8,1,1.0,9,1,3,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,2018,620,1111.111111111111,0.46079660484251506,-0.21151036185898334,0.3361534833507492,0,0
Synergy Healthcare Services,2023-07-26,2022-12-15,2022-12-22 00:00:00,"The New Hampshire Office of the Attorney General reported on July 26, 2023, that Synergy Healthcare Services experienced a security incident involving unauthorized access to personally identifiable information of 4 New Hampshire residents. The breach was identified on December 15, 2022, and affected files may have included names, birthdates, insurance details, and other personal information.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Birthdate"""",""""Signature"""",""""Contact information"""",""""Government identification (driver's license, Social Security number)""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number"""",""""Driver's license number"""",""""Medical history/treatment"""",""""Financial information (bank account number)""""]},""""Customer Records"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Signature"""",""""Insurance details"""",""""Contact information"""",""""Bank account number""""]}}}",BSO,4,HACK,GEHC,1932393,2834,511210,Synergy Healthcare Services,0,0,0,0,False,Non-FCC,False,4.3737,8.2753,3.2196,7.4988,True,,0.018720988222657,0.3449188629301416,4576.0,26067.0,223,0,1,,,,,,False,0,Small,1,1,1,1,14.0,1,0,1,1,1,0,1,0,1,0,0,0,15,1,4.0,16,1,5,1,0,0,0,0,0,1.0,1.0,1.0,13.0,-7.0,,,0,0,0,0,0,2022,283,5000.0,-1.5555915955802342,0.2829017404017551,-0.9192466679909946,0,1
Synergy Healthcare Services,2023-07-31,2022-12-01,2022-12-03 00:00:00,"The Maine Office of the Attorney General reported a data breach involving Synergy Healthcare Services on July 31, 2023. The breach, discovered between November 30 and December 3, 2022, was due to external system hacking and potentially affected 58,034 individuals' protected health information and personally identifiable information. Identity theft protection services, specifically Experian's IdentityWorks for one year, were offered to those affected.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Birthdate"""",""""Signature"""",""""Contact information"""",""""Government identification (driver's license number, Social Security number)""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Government identification (driver's license number, Social Security number)"""",""""Medical history/treatment"""",""""Financial information (bank account number)""""]},""""Customer Records"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Signature"""",""""Insurance details"""",""""Bank account number""""]}}}",BSO,58034,HACK,GEHC,1932393,2834,511210,Synergy Healthcare Services,0,0,0,0,False,Non-FCC,False,4.3737,6.77,3.2196,5.6486,True,,0.018720988222657,0.3449188629301416,4576.0,26067.0,242,0,1,,,,,,False,0,Medium,0,0,0,0,,0,1,1,1,1,0,1,0,0,0,0,0,13,3,58034.0,16,1,4,1,0,0,0,0,0,1.0,1.0,1.0,13.0,7.0,,,0,0,0,0,0,2022,283,5000.0,-1.5555915955802342,0.2829017404017551,-0.9192466679909946,0,1
Sysco Corporation,2023-05-17,2023-01-14,2023-03-05 00:00:00,"The Washington State Office of the Attorney General reported that Sysco Corporation experienced a cybersecurity event that began on January 14, 2023, and was discovered on March 5, 2023. The breach potentially affected the personal information of 1,977 individuals, including names, Social Security numbers, and financial information. Notification was made on May 17, 2023.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Social Security Number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security Number"""",""""Financial & Banking Information""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,9000,HACK,SYY,96021,2000,511210,Sysco Corporation,0,0,0,0,False,Non-FCC,False,-2.3036,-7.3989,-2.3429,-7.2021,True,10.56579466958976,0.0063935583414688,0.933450462848874,18593.953,22087.231,123,0,1,21.2791,19.1953,749647.18,1716652.74,-2.0838,False,1,Small,0,0,0,0,,0,1,1,0,1,0,1,0,0,0,0,0,9,2,9000.0,11,1,3,1,0,0,0,0,0,1.0,1.0,1.0,5.0,-30.0,,,0,0,0,0,0,2023,200,3888.888888888889,0.691325237710661,-0.07898608508240568,0.38515566139653334,0,0
Sysco Corporation,2023-05-16,2023-01-14,2023-03-05 00:00:00,"The Oregon Department of Justice reported that Sysco Corporation experienced a data breach affecting 126,243 individuals. The breach occurred between January 14, 2023, and March 5, 2023, with the breach discovery date on March 5, 2023, and notification sent on May 5, 2023.","{""""Encryption Status"""":""""UNKN"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Protected Classification Characteristics"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Customer Records"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]}}}",BSO,126243,HACK,SYY,96021,2000,511210,Sysco Corporation,0,0,0,0,False,Non-FCC,False,-2.3036,-7.3989,-2.3429,-7.2021,True,10.56579466958976,0.0063935583414688,0.933450462848874,18593.953,22087.231,122,0,1,21.2791,19.1953,749647.18,1716652.74,-2.0838,False,1,Large,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,6,4,126243.0,10,1,2,1,0,0,0,0,0,1.0,1.0,1.0,5.0,-30.0,,,0,0,0,0,0,2023,200,3888.888888888889,0.691325237710661,-0.07898608508240568,0.38515566139653334,0,0
"SysInformation Healthcare Services, LLC",2024-04-17,2023-06-03,2023-06-18 00:00:00,"The Montana Department of Justice reported a data breach involving SysInformation Healthcare Services, LLC d/b/a EqualizeRCM on April 17, 2024. The breach occurred between June 3, 2023, and June 18, 2023, affecting 344 residents' information, including names and additional personal data. The organization undertook an investigation and reported the incident to law enforcement and regulators.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""<<Variable Text 3>>""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Customer Records"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]}}}",BSO,344,HACK,GEHC,1932393,2834,511210,"SysInformation Healthcare Services, LLC",0,0,0,0,False,Non-FCC,False,-5.5181,-4.5651,-5.62,-5.1206,True,10.52654034024645,0.0057909734350583,0.788675429726997,4707.0,32637.0,319,0,1,38.6662,27.9045,1286029.1,5325170.28,-10.7617,False,1,Small,0,0,0,0,,0,1,1,1,0,0,1,0,0,0,0,0,10,1,344.0,11,1,3,1,0,0,0,0,0,0.0,1.0,1.0,4.0,-25.0,,,0,0,0,0,0,2023,283,1796.875,0.1385979771749291,-0.09667575304662968,0.11763686511077939,0,0
"SysInformation Healthcare Services, LLC",2024-10-29,2023-06-03,2023-06-18 00:00:00,"The New Hampshire Department of Justice reported a data breach involving SysInformation Healthcare Services, LLC (d/b/a EqualizeRCM and 1st Credentialing) on October 29, 2024. The breach occurred between June 3, 2023, and June 18, 2023, affecting approximately two (2) New Hampshire residents, although specific types of compromised information are unknown.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Protected Classification Characteristics"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]},""""Customer Records"""":{""""Affected"""":""""UNKN"""",""""Examples"""":[]}}}",BSO,1394,HACK,GEHC,1932393,2834,511210,"SysInformation Healthcare Services, LLC",0,0,0,0,False,Non-FCC,False,-5.5181,-4.5651,-5.62,-5.1206,True,10.52654034024645,0.0057909734350583,0.788675429726997,4707.0,32637.0,514,0,1,38.6662,27.9045,1286029.1,5325170.28,-10.7617,False,1,Small,0,0,0,0,,0,1,1,1,0,0,1,0,0,0,0,0,10,2,1394.0,12,1,3,1,0,0,0,0,0,0.0,1.0,1.0,4.0,-25.0,,,0,0,0,0,0,2023,283,1796.875,0.1385979771749291,-0.09667575304662968,0.11763686511077939,0,0
"T. Rowe Price Retirement Plan Services, Inc.",2023-07-27,2023-05-29,2023-06-02 00:00:00,"The Maryland Office of the Attorney General reported a data breach involving T. Rowe Price Retirement Plan Services, Inc. on July 27, 2023. The breach, associated with a ransomware attack due to a zero-day vulnerability in MOVEit file transfer software, affected 167 Maryland residents by exposing their names, addresses, Social Security numbers, and dates of birth.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Names"""",""""Addresses"""",""""Social Security numbers""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security numbers""""]},""""Customer Records"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Dates of birth""""]}}}",BSO,167,HACK,TROW,1113169,6200,511210,"T. Rowe Price Retirement Plan Services, Inc.",0,0,0,0,False,Non-FCC,False,2.7208,4.5319,2.7632,4.6069,True,10.14049843836698,0.0346725235674448,0.1713225737459487,1537.6,12156.6,59,0,1,25.1289,27.9825,305429.73,726427.84,2.8536,False,0,Small,1,0,0,0,5635.0,1,0,1,0,0,0,1,0,0,0,0,0,6,1,167.0,7,1,2,1,0,0,0,0,0,0.0,1.0,1.0,7.0,-27.0,,,0,0,0,0,0,2023,620,728.8365776369398,-2.2183536705795346,0.751179921230684,-1.4847667959051094,0,1
"T. Rowe Price Retirement Plan Services, Inc.",2008-01-23,2007-12-24,2007-12-26 00:00:00,"The New Hampshire Department of Justice reported on January 23, 2008, that T. Rowe Price Retirement Plan Services, Inc. experienced a data breach involving the theft of two computers from vendor CBIZ Benefits & Insurance Services, Inc. between December 24 and 26, 2007. Approximately 274 New Hampshire plan participants' names and Social Security numbers may have been compromised, but no addresses or dates of birth were included.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Social Security number""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number""""]},""""Customer Records"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Account balance amount""""]}}}",BSO,274,PORT,TROW,1113169,6200,511210,"T. Rowe Price Retirement Plan Services, Inc.",0,0,0,0,False,Non-FCC,False,-1.4969,-7.4018,-1.5957,-7.4897,True,9.59540873353427,0.0555237913728479,0.1504669334858014,572.2,3148.2,30,0,0,47.2303,53.2715,761713.56,1899610.85,6.0412,False,0,Small,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,6,1,274.0,7,1,2,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,2007,620,5000.0,-2.297977074277917,1.363296156115964,-1.8306366151969407,0,1
"T.R.A. Industries, Inc.",2025-09-26,2025-08-09,2025-08-09 00:00:00,"On September 26, 2025, the Washington State Office of the Attorney General reported a ransomware attack on T.R.A. Industries, Inc., dba Huntwood Industries, which occurred on August 9, 2025. The attack potentially exposed personal information of 12,122 employees and their dependents, including 9,612 residents of Washington, although no customer data was impacted.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Date of birth"""",""""Social Security Number"""",""""Address""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security Number"""",""""Financial account number""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,12122,HACK,CF,1324404,1000,511210,"T.R.A. Industries, Inc.",0,0,0,0,False,Non-FCC,False,,,,,False,9.60917501371105,0.0280727272727272,0.4312,1890.0,13750.0,48,0,1,,,,,,False,0,Medium,0,0,0,0,,0,1,1,0,1,0,1,0,1,0,0,0,11,3,12122.0,14,1,4,1,0,0,0,0,0,1.0,1.0,1.0,10.0,-16.0,,,0,0,0,0,0,2025,100,1875.0,-1.2261844077512134,0.5574342700484795,-0.8918093388998465,0,1
TALX Corporation,2017-05-19,2017-03-09,2017-03-29 00:00:00,"On May 19, 2017, the New Hampshire Office of the Attorney General reported a data breach involving TALX Corporation, a subsidiary of Equifax Inc. The breach, discovered on March 9, 2017, involved unauthorized access to employee accounts of Erickson Living, potentially affecting personal information of two New Hampshire residents. TALX notified affected individuals and offered two years of identity protection services.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Employee account login credentials"""",""""Personal questions used to reset PINs""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Employee accounts"""",""""W-2 tax forms""""]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""W-2 tax forms""""]},""""Customer Records"""":{""""Affected"""":""""No"""",""""Examples"""":[]}}}",BSO,4,DISC,RTX,101829,3400,511210,TALX Corporation,0,0,0,0,False,Non-FCC,False,,,,,False,11.39244909627147,0.0112924442066305,0.6715381356876909,14659.0,89706.0,71,0,1,,,,,,False,1,Small,5,2,5,5,325.0,1,0,1,0,0,0,1,0,1,0,0,0,8,1,4.0,9,1,3,1,0,0,0,0,0,0.0,1.0,1.0,6.0,46.0,,,0,0,0,0,0,2017,340,2244.8979591836733,-0.3086129420338369,0.06482711605726124,-0.18672002904554907,0,0
TALX Corporation,2017-08-22,2016-04-18,2017-07-17 00:00:00,"The New Hampshire Attorney General's Office reported a data breach involving TALX Corporation, a subsidiary of Equifax, on August 22, 2017. The breach potentially affected the online portal accounts of Whole Foods Market employees, with unauthorized access occurring between April 18, 2016, and July 17, 2017. The specific number of individuals affected is unknown, but the compromised information may include names, Social Security numbers, and earnings information.","{""""Encryption Status"""":""""Unencrypted"""",""""Categories Affected"""":{""""Personal Identifiers"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Name"""",""""Social Security number"""",""""Address"""",""""Phone number"""",""""Date of birth"""",""""Team member identification number"""",""""Email address""""]},""""Protected Classification Characteristics"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Gender"""",""""Marital status""""]},""""Commercial Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Biometric Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Internet or Network Activity"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Geolocation Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensory Data"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Professional or Employment-Related Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Team member identification number""""]},""""Education Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Inferences Drawn from Personal Information"""":{""""Affected"""":""""No"""",""""Examples"""":[]},""""Sensitive Personal Information"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Social Security number""""]},""""Customer Records"""":{""""Affected"""":""""Yes"""",""""Examples"""":[""""Phone number"""",""""Email address""""]}}}",BSO,4,HACK,RTX,101829,3400,511210,TALX Corporation,0,0,0,0,False,Non-FCC,False,,,,,False,11.33583364841453,0.0133565162412076,0.6609499723385759,13357.0,88571.0,491,0,1,,,,,,False,1,Small,3,3,3,3,105.0,1,0,1,0,0,0,1,0,1,0,0,0,8,1,4.0,9,1,3,1,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,0,0,0,0,0,2016,340,4375.0,-0.34903680791639186,0.12542064994348093,-0.2372287289299364,0,0
